,0,1
prisma,topic_180,0.004601571
imacros,topic_492,0.044627994
psexec,topic_416,0.00508726
jquery-events,topic_447,0.022668794
virtual-address-space,topic_0,0.0
grape-api,topic_259,0.0026174365
cjk,topic_387,0.007333773
tmp,topic_0,0.0
generative-adversarial-network,topic_15,0.0039752745
junit5,topic_237,0.033714753
applicative,topic_119,0.013852814
automated-tests,topic_211,0.118760146
gettime,topic_0,0.0
nodemon,topic_455,0.005425808
outsystems,topic_0,0.0
organization,topic_486,0.009646918
stringio,topic_283,0.0074767936
quartz.net,topic_325,0.036005095
responsive-images,topic_251,0.004237402
autosar,topic_0,0.0
grok,topic_255,0.004463213
algebraic-data-types,topic_300,0.003992717
fuzzy-logic,topic_54,0.0077630756
ip,topic_175,0.086889274
gadt,topic_200,0.004491109
jqgrid-formatter,topic_266,0.0015831578
magento-1.5,topic_117,0.019887846
placeholder,topic_108,0.054025628
fasm,topic_277,0.0027769501
react-boilerplate,topic_0,0.0
irc,topic_479,0.07056867
ajv,topic_57,0.000642926
idictionary,topic_0,0.0
accessibilityservice,topic_152,0.008016915
eager,topic_0,0.0
euclidean-distance,topic_194,0.0018202496
apache-commons-cli,topic_0,0.0
gunzip,topic_0,0.0
ssrs-2008-r2,topic_67,0.05488089
pypi,topic_270,0.019032052
visitor-pattern,topic_21,0.0040518628
simpledateformat,topic_140,0.041463096
quicktime,topic_482,0.00522339
silverlight-2.0,topic_343,0.0073196236
week-number,topic_417,0.009725927
datebox,topic_341,0.0036288118
reinforcement-learning,topic_158,0.018026872
antd,topic_395,0.025932746
wp-admin,topic_0,0.0
kubernetes-pod,topic_131,0.010213864
qtextbrowser,topic_0,0.0
buildconfiguration,topic_0,0.0
nsnetservice,topic_0,0.0
headless,topic_346,0.018779226
machine-translation,topic_0,0.0
guard,topic_63,0.013628897
aop,topic_473,0.06571879
file-not-found,topic_0,0.0
mlr,topic_16,0.0018437444
tcl,topic_84,0.057609916
android-support-design,topic_204,0.011517581
caret,topic_186,0.05881334
flask-mail,topic_0,0.0
dita,topic_127,0.0028337166
android-version,topic_0,0.00564684
axon,topic_448,0.0078019504
aws-eks,topic_0,0.0
postfix-mta,topic_163,0.003338017
dbms-scheduler,topic_0,0.0
yajra-datatable,topic_0,0.0
dovecot,topic_163,0.00087693665
ruby-on-rails-4.2,topic_124,0.009074998
windows-server-2003,topic_12,0.015287183
phpword,topic_448,0.018904727
phpoffice,topic_0,0.0
asp.net-core-middleware,topic_0,0.0
shopware,topic_170,0.0021556662
arduino-ide,topic_322,0.016585022
patindex,topic_0,0.0
vis.js,topic_39,0.019049099
thumb,topic_0,0.0
fasterxml,topic_151,0.0016475884
wikimedia,topic_0,0.0
registration,topic_107,0.055589013
turbolinks,topic_438,0.020608775
git-diff,topic_262,0.01230106
swift5,topic_315,0.007970627
solr4,topic_426,0.020255478
diamond-problem,topic_424,0.0020109948
team-build,topic_432,0.00351399
rms,topic_0,0.0
android-app-bundle,topic_0,0.003919571
heap,topic_35,0.045430563
rowsum,topic_0,0.0
kubelet,topic_105,0.002232392
ar.js,topic_88,0.0005392892
etcd,topic_146,0.00378932
spring-ws,topic_229,0.018449167
jpcap,topic_0,0.0
braintree,topic_277,0.015755914
trackbar,topic_0,0.0
cmmotionmanager,topic_0,0.0
cairo,topic_390,0.009640769
mapr,topic_397,0.0037873755
android-adapter,topic_490,0.04600416
spray,topic_190,0.012047356
yoast,topic_393,0.0027476882
bootsfaces,topic_0,0.0
braintree-sandbox,topic_0,0.0
appkit,topic_408,0.009835715
managed-bean,topic_146,0.011603321
ckeditor4.x,topic_14,0.008791655
protected,topic_128,0.03512608
cache-control,topic_173,0.037150994
playframework-2.6,topic_217,0.0020567977
stretch,topic_386,0.0123291975
magnolia,topic_214,0.0044432934
text-align,topic_221,0.004843004
cng,topic_0,0.0
elasticsearch-aggregation,topic_202,0.007856185
iperf,topic_0,0.0
effect,topic_353,0.021837566
desktop,topic_435,0.04064504
dbplyr,topic_0,0.0
sections,topic_164,0.008381279
mutation-observers,topic_160,0.0001986224
q-learning,topic_308,0.006799779
cryptoapi,topic_125,0.036383286
sql-tuning,topic_109,0.006543428
outlook-web-addins,topic_91,0.010653383
servo,topic_0,0.0
uimanager,topic_310,0.0056448113
loss,topic_0,0.0
notin,topic_372,0.001393524
low-level,topic_27,0.015217648
collapse,topic_344,0.029244114
xcode-storyboard,topic_217,0.0051891687
ios8-today-widget,topic_323,0.0008690392
tensorrt,topic_0,0.0
section508,topic_486,0.002678181
aws-sdk-nodejs,topic_45,0.003392229
google-datalayer,topic_273,0.0039427406
hierarchical-clustering,topic_308,0.019197963
webrick,topic_336,0.008270688
build-server,topic_0,0.0
inventory-management,topic_0,0.0
opencsv,topic_240,0.01156335
yadcf,topic_218,0.003664747
heroku-toolbelt,topic_338,0.011087413
ngrx-store,topic_294,0.016023234
minikube,topic_421,0.016016636
chain,topic_456,0.012192316
unhandled-exception,topic_153,0.0067266976
xiaomi,topic_0,0.0
springfox,topic_229,0.007279153
v-model,topic_0,0.0
acl,topic_10,0.09493091
xcode5.1,topic_106,0.006545759
jspx,topic_377,0.006616674
onchange,topic_465,0.033658456
extjs4.2,topic_406,0.03111914
yui-compressor,topic_151,0.0013602184
raytracing,topic_19,0.0055187484
cpu-usage,topic_61,0.019498937
user-defined-functions,topic_62,0.05773075
android-asynctask,topic_442,0.011161972
berkeley-db,topic_61,0.0038523737
typedef,topic_37,0.02309353
system-design,topic_0,0.0
codeception,topic_375,0.027065406
ruby-1.8,topic_0,0.0
chromium,topic_133,0.03470269
gregorian-calendar,topic_112,0.006305815
extjs6,topic_224,0.026430769
devextreme,topic_158,0.008795953
jwplayer6,topic_293,0.004482765
fast-enumeration,topic_0,0.0
redux-observable,topic_364,0.008858318
xml,topic_470,0.69037455
android-4.4-kitkat,topic_28,0.0103924945
samsung-mobile,topic_274,0.009413122
monit,topic_298,0.0067413305
eclipse-kepler,topic_266,0.003082311
eclipse-pde,topic_304,0.010508309
qtimer,topic_67,0.0057846755
bitarray,topic_0,0.0
dynamic-rdlc-generation,topic_0,0.0
watch-os,topic_473,0.009549796
asn.1,topic_198,0.0069527137
coalesce,topic_291,0.008220299
biztalk-orchestrations,topic_0,0.0
procfile,topic_396,0.0009175676
alphabet,topic_0,0.0
lvm,topic_0,0.0
fmod,topic_103,0.0049542906
wai-aria,topic_482,0.007350526
boxlayout,topic_402,0.0047874027
fastercsv,topic_131,0.005899705
r-grid,topic_435,0.006000866
s-expression,topic_0,0.0
batik,topic_387,0.003174874
static-cast,topic_288,0.009666711
bsd,topic_1,0.011397844
notice,topic_7,0.007727217
matlab-cvst,topic_496,0.016297545
disparity-mapping,topic_0,0.0
home-directory,topic_0,0.0
administration,topic_367,0.018852381
xcode-6.2,topic_0,0.0
measurement,topic_31,0.012631579
dismiss,topic_310,0.019394992
email-spam,topic_0,0.0
selectedindex,topic_95,0.007640439
sqoop,topic_408,0.026042657
tree-shaking,topic_0,0.0
tag-cloud,topic_0,0.0
ffi,topic_103,0.022215668
yourkit,topic_0,0.0
event-dispatch-thread,topic_448,0.027156789
django-celery,topic_320,0.012607421
symfony-2.3,topic_375,0.01644695
youtube-channels,topic_87,0.0024628541
yard,topic_413,0.0018375762
jointable,topic_454,0.029817583
generics,topic_429,0.4645727
mustache,topic_465,0.022421926
windows-console,topic_429,0.006272119
trayicon,topic_0,0.0
msal,topic_225,0.0073835016
mq,topic_258,0.015110383
ngx-translate,topic_402,0.005788253
value-objects,topic_454,0.008161355
xfbml,topic_67,0.0065491702
delphi-prism,topic_107,0.004122852
linqkit,topic_0,0.0
hive,topic_408,0.1834999
asp.net-webpages,topic_307,0.001129984
rowid,topic_0,0.0
fluentd,topic_458,0.005421431
bzip2,topic_0,0.0
image-scaling,topic_475,0.0050637354
ibeacon,topic_269,0.019094538
ups,topic_392,0.0020093878
active-model-serializers,topic_137,0.0011761384
quicksort,topic_230,0.15451914
r.js,topic_117,0.009259259
jquery-on,topic_98,0.0089335255
jlayeredpane,topic_402,0.0040534455
android-resources,topic_491,0.0493546
cordova-3,topic_422,0.0081140185
contacts,topic_239,0.045202143
azure-stream-analytics,topic_274,0.004111009
rect,topic_112,0.008419115
arduino-esp8266,topic_255,0.0073080375
react-modal,topic_0,0.0
xpcom,topic_104,0.007023857
android-ui,topic_405,0.024421198
xlsxwriter,topic_287,0.027324848
forge,topic_93,0.0067783925
owl-carousel-2,topic_170,0.002240535
hibernate-entitymanager,topic_183,0.003701604
default-value,topic_73,0.046310402
nslocale,topic_179,0.0046722735
moc,topic_443,0.005917361
usort,topic_276,0.0027841774
gnucobol,topic_233,0.0020512107
basic,topic_33,0.015886111
vuforia,topic_487,0.017805412
c99,topic_377,0.048396245
textview,topic_470,0.047399648
facebook-opengraph,topic_102,0.017122388
basecamp,topic_0,0.0
rtos,topic_399,0.0064682206
jmenubar,topic_336,0.003915984
ignore,topic_366,0.013113492
autofixture,topic_95,0.010885324
perspectivecamera,topic_257,0.0019368185
appfabric-cache,topic_0,0.0
office365-apps,topic_107,0.0102608055
in-house-distribution,topic_0,0.0
hardlink,topic_0,0.0
axis-labels,topic_183,0.017490912
physics-engine,topic_0,0.0
neo4j.rb,topic_131,0.0061946902
mobile-safari,topic_478,0.094378464
plunker,topic_447,0.008012246
bulletphysics,topic_73,0.008911375
cifilter,topic_323,0.0014777496
microsoft-edge-extension,topic_110,0.004025365
android-relativelayout,topic_470,0.004611135
base64,topic_461,0.18422425
ionic-view,topic_483,0.0037193492
thinktecture-ident-server,topic_223,0.009732645
force.com,topic_368,0.0055611553
winscp,topic_238,0.019620767
mailkit,topic_4,0.011858916
slack,topic_198,0.02112703
magento-1.9.1,topic_103,0.0045021134
multiple-databases,topic_485,0.0057636886
webstorm,topic_279,0.08836148
codesniffer,topic_375,0.0045144334
drm,topic_393,0.008137384
netflix-zuul,topic_441,0.003696835
istanbul,topic_165,0.012074314
podspec,topic_401,0.0035086265
kendo-scheduler,topic_218,0.005346406
mit-scheme,topic_450,0.0002236024
execution-time,topic_55,0.013568687
badge,topic_334,0.020767072
comparable,topic_165,0.025360908
asp.net-core-1.0,topic_16,0.0076097944
bootstrap-4,topic_233,0.25568864
tag-helpers,topic_295,0.006349281
sharepoint-list,topic_104,0.0051381416
avurlasset,topic_0,0.0
header,topic_246,0.2949872
ssms-2016,topic_0,0.0
unreachable-code,topic_0,0.0
boot,topic_1,0.032315332
android-mediascanner,topic_472,0.003513476
localbroadcastmanager,topic_269,0.0011412188
browserstack,topic_454,0.014640326
loginview,topic_0,0.0
existential-type,topic_429,0.0031481679
regex-negation,topic_344,0.032858323
softmax,topic_195,0.004344288
netstat,topic_434,0.0018817992
xlsx,topic_314,0.044801753
angularjs-e2e,topic_279,0.011348987
agent-based-modeling,topic_2,0.012149348
typesafe-activator,topic_217,0.0026354687
v8,topic_461,0.047544546
struts,topic_451,0.10756817
indices,topic_196,0.012256965
php-openssl,topic_391,0.007865608
time-and-attendance,topic_0,0.0
windows-messages,topic_353,0.0078236945
android-cursoradapter,topic_235,0.020198075
nslayoutconstraint,topic_179,0.036653508
android-contacts,topic_239,0.036968015
happstack,topic_0,0.0
std-function,topic_456,0.015240395
texas-instruments,topic_64,0.0071327044
multiscreen,topic_0,0.0
proxies,topic_0,0.0
background-task,topic_246,0.011821312
user-defined-literals,topic_47,0.001450666
fileoutputstream,topic_54,0.022408638
area,topic_353,0.030549664
kendo-upload,topic_0,0.0
chartboost,topic_0,0.0
datalog,topic_0,0.0
math.net,topic_475,0.0017029288
kafka-python,topic_0,0.0
android-textwatcher,topic_442,0.00011846712
setsockopt,topic_0,0.0
database-mirroring,topic_0,0.0
c89,topic_27,0.014804766
archlinux,topic_227,0.02969051
sharpssh,topic_0,0.0
video-codecs,topic_0,0.0
satellizer,topic_257,0.0008194231
geom-bar,topic_194,0.0014176668
gemfire,topic_472,0.009523369
fade,topic_335,0.023884943
bluej,topic_90,0.026025785
uicollectionreusableview,topic_454,0.005584085
documentfilter,topic_0,0.0
data-science-experience,topic_0,0.0
hardware-programming,topic_0,0.0
signed-apk,topic_0,0.0
conceptual,topic_0,0.0
runnable,topic_490,0.030278502
cloud9,topic_382,0.0021726931
direct3d,topic_308,0.029673947
xmlslurper,topic_1,0.0052743973
rfid,topic_254,0.009913388
android-gridview,topic_136,0.025137981
django-generic-views,topic_253,0.012841562
cran,topic_265,0.008005287
utf8mb4,topic_198,0.0037388443
complete,topic_0,0.0
360-virtual-reality,topic_0,0.0
liquid,topic_196,0.048186094
subsonic3,topic_105,0.007813372
condition-variable,topic_424,0.004921379
adventureworks,topic_0,0.0
passport-local,topic_180,0.010123456
datatemplateselector,topic_0,0.0
bubble-sort,topic_384,0.02410081
beanstalkd,topic_28,0.002669305
android-library,topic_235,0.037248097
typeahead,topic_164,0.014701589
laravel-valet,topic_0,0.0
traceroute,topic_112,0.0038005318
icecast,topic_212,0.0032018104
uiappearance,topic_323,0.0015504885
mapper,topic_237,0.01617627
python-unittest,topic_368,0.033453826
informix,topic_347,0.055899877
globalization,topic_144,0.03241349
radcombobox,topic_371,0.005488524
poco-libraries,topic_316,0.005059583
claims,topic_331,0.007511409
custom-type,topic_0,0.0
nskeyedarchiver,topic_217,0.003258169
worklight-runtime,topic_0,0.0
rdflib,topic_6,0.0060349577
jtree,topic_83,0.019979343
string-interning,topic_0,0.0
mix,topic_150,0.0097240135
reactjs-flux,topic_409,0.014121274
android-toast,topic_152,0.011012246
google-slides,topic_25,0.0032263184
receipt-validation,topic_277,0.001930755
iron-router,topic_216,0.012828777
array-splice,topic_457,0.002594203
pact,topic_429,0.0038504514
sqlclr,topic_200,0.013488499
scrape,topic_446,0.018651962
imageicon,topic_433,0.011735991
securesocial,topic_186,0.01758337
database,topic_372,0.9485353
ibm-cloud-infrastructure,topic_277,0.015314939
file-locking,topic_0,0.0
orchardcms-1.8,topic_256,0.0017801643
unmarshalling,topic_261,0.034250215
ng-animate,topic_37,0.005866759
maskedinput,topic_350,0.0024445585
disk,topic_125,0.07291067
animate.css,topic_147,0.0069026803
cllocationmanager,topic_361,0.0402092
pre-signed-url,topic_457,0.0030869565
haskell-snap-framework,topic_121,0.004844844
emacs24,topic_199,0.017732056
noindex,topic_0,0.0
properties-file,topic_90,0.028513348
multiclass-classification,topic_104,0.004809439
rxtx,topic_403,0.0022279255
http-request,topic_431,0.0034291868
dbvisualizer,topic_0,0.0
jvectormap,topic_350,0.005483374
libsvm,topic_464,0.017221568
angularjs-compile,topic_279,0.0028742312
getuikit,topic_0,0.0
method-reference,topic_430,0.007706229
sample,topic_498,0.019589055
django-managers,topic_122,0.00072872464
zend-paginator,topic_0,0.0
playframework-2.3,topic_44,0.015194401
python-social-auth,topic_396,0.0023938774
uimodalpresentationstyle,topic_0,0.0
realsense,topic_0,0.0
cgpoint,topic_467,0.008525615
django-storage,topic_362,0.004972363
estimation,topic_412,0.005365498
language-specifications,topic_0,0.0
customvalidator,topic_154,0.0043367613
radar-chart,topic_0,0.0
clientid,topic_0,0.0
urlclassloader,topic_90,0.0064997594
wizard,topic_248,0.019216437
master-theorem,topic_0,0.0
complex-numbers,topic_75,0.018415209
delphi-xe2,topic_338,0.056753278
variadic-macros,topic_295,0.004920107
file-processing,topic_0,0.0
seeding,topic_420,0.00890134
hwnd,topic_454,0.011919874
datagridviewcombobox,topic_185,0.00016085884
slick2d,topic_116,0.0067179445
uibezierpath,topic_134,0.019614482
messagedialog,topic_0,0.0
cloudera-cdh,topic_466,0.009316336
ultraedit,topic_0,0.0
web-essentials,topic_343,0.009201813
android-task,topic_0,0.0
contextmanager,topic_396,0.0018607655
yeoman-generator,topic_177,0.019315822
django-haystack,topic_263,0.03188058
pkcs#11,topic_480,0.02240192
backbone-views,topic_469,0.0031585053
int32,topic_0,0.0
kindle,topic_0,0.006023296
depth,topic_370,0.0137129845
joomla1.7,topic_47,0.0034838829
graphicsmagick,topic_13,0.010186647
mandrill,topic_65,0.015721506
kde,topic_37,0.00506509
resolver,topic_0,0.0
log4net-appender,topic_215,0.005610256
reportviewer2008,topic_0,0.0
categories,topic_246,0.104391284
roundcube,topic_0,0.0
sshpass,topic_0,0.0
nodejitsu,topic_0,0.0
system.net.httpwebrequest,topic_0,0.0
cursors,topic_0,0.0
android-paging,topic_168,0.00376107
fabric,topic_355,0.014711078
google-chrome-storage,topic_98,0.00638109
hamming-distance,topic_0,0.0
apache-spark-mllib,topic_384,0.04004561
duck-typing,topic_198,0.0034187378
npoi,topic_85,0.0063011884
hangout,topic_28,0.0022422164
kernel-mode,topic_0,0.0
android-networking,topic_470,0.0031223546
video-player,topic_158,0.006814447
snapchat,topic_0,0.0
vue-i18n,topic_0,0.0
tolist,topic_0,0.0
differentiation,topic_0,0.0
mapquest,topic_499,0.008542462
reselect,topic_178,0.0077866917
albumart,topic_0,0.0
seam2,topic_0,0.0
vuex,topic_365,0.046450347
background-process,topic_380,0.042156603
smil,topic_0,0.0
stencil-buffer,topic_378,0.0051784604
autofilter,topic_48,0.0023382565
apache-spark-dataset,topic_8,0.012906655
mxgraph,topic_156,0.007411699
telegraf,topic_452,0.00571013
angular2-http,topic_0,0.00856991
loadlibrary,topic_211,0.006453021
typescript-typings,topic_20,0.018587181
envoyproxy,topic_0,0.0
go-templates,topic_482,0.002964849
memcached,topic_24,0.12806758
truffle,topic_149,0.0103270225
asp.net-roles,topic_185,0.00012293276
numerical-analysis,topic_0,0.0
datapump,topic_83,0.0025228155
magick++,topic_0,0.0
closedxml,topic_159,0.004106646
cartopy,topic_355,0.0035225216
jtds,topic_197,0.0065488634
blas,topic_125,0.051585015
suitecrm,topic_371,0.009729656
squirrel-sql,topic_0,0.0
i18next,topic_178,0.015202588
nas,topic_0,0.0
google-slides-api,topic_25,0.005130375
ternary-operator,topic_492,0.05612261
avl-tree,topic_340,0.010174786
azure-container-registry,topic_65,0.0023139878
adt,topic_266,0.015967278
asmx,topic_261,0.06321162
azure-sdk,topic_0,0.0
fluent-assertions,topic_420,0.005083252
azure-container-instances,topic_169,0.0012667698
psql,topic_70,0.031037677
truststore,topic_275,0.0055165733
pre-trained-model,topic_0,0.0
try-except,topic_431,0.0039582076
prepend,topic_164,0.0074023185
contentoffset,topic_0,0.0
kotlin-interop,topic_0,0.0
flashdevelop,topic_71,0.0132027995
windows-vista,topic_60,0.014683285
att,topic_155,0.011458743
amazon-elb,topic_199,0.045683734
tabstop,topic_0,0.0
custom-element,topic_167,0.011551844
service-fabric-stateless,topic_223,0.003576454
firebase-security,topic_294,0.044189073
pervasive,topic_205,0.0003847459
cucumber-serenity,topic_0,0.0
filenames,topic_391,0.08633937
awesome-wm,topic_237,0.0084457155
two-columns,topic_0,0.0
m4,topic_0,0.0
tablename,topic_0,0.0
ls,topic_312,0.0050579477
jsqmessagesviewcontroller,topic_12,0.0047654877
scichart,topic_0,0.0
attention-model,topic_0,0.0
tablecolumn,topic_146,0.0029537866
boost-regex,topic_235,0.0062501435
hostname,topic_402,0.015313016
ibm-blockchain,topic_429,0.0019857674
newsletter,topic_478,0.018265272
jboss,topic_183,0.23275086
laravel-queue,topic_392,0.001808449
binary-compatibility,topic_0,0.0
textedit,topic_0,0.0
spy,topic_0,0.0
mips32,topic_207,0.005829604
mirc,topic_0,0.0
xpath-2.0,topic_337,0.0071133953
vao,topic_247,0.005146087
fetch-api,topic_465,0.018203434
gateway,topic_63,0.015560409
jenkins-job-dsl,topic_356,0.001986818
skype-for-business,topic_125,0.04092219
mediacodec,topic_397,0.010542636
twitterkit,topic_0,0.0
haversine,topic_69,0.00015341531
uiaccessibility,topic_165,0.0101831565
distributed-cache,topic_237,0.005108296
dynamic-typing,topic_0,0.0
domaincontroller,topic_85,0.0022888344
gnuradio,topic_280,0.020738933
items,topic_178,0.016517226
kableextra,topic_168,0.004205729
3des,topic_36,0.0050156536
string-matching,topic_198,0.02124227
getelementsbytagname,topic_53,0.0054083164
boxing,topic_326,0.0077424673
cglib,topic_382,0.0024101066
google-polyline,topic_1,0.010574523
ptx,topic_155,0.0021157484
qc,topic_0,0.0
lottie,topic_0,0.0
survey,topic_152,0.01594573
nstoolbar,topic_359,0.000121920784
sim900,topic_0,0.0
fat,topic_0,0.0
polymer-starter-kit,topic_121,0.005813813
ninja,topic_15,0.0057444903
umd,topic_0,0.0
android-screen,topic_110,0.006148332
kaltura,topic_0,0.0
piecewise,topic_415,0.0057325196
delphi-10.2-tokyo,topic_196,0.00993697
activecollab,topic_0,0.0
artisan,topic_463,0.02770909
markup-extensions,topic_295,0.0032800713
astropy,topic_347,0.012036288
retain,topic_217,0.0032833286
xamarin.mac,topic_241,0.004792831
graph-algorithm,topic_255,0.028941346
apache,topic_242,0.4270197
android-view,topic_269,0.032594323
dsym,topic_0,0.0
google-app-engine,topic_72,0.48434517
artisan-migrate,topic_0,0.0
database-administration,topic_33,0.03438848
qbfc,topic_383,0.0018460343
facebook-chatbot,topic_29,0.005991424
calculated-columns,topic_13,0.02328609
unhandled,topic_0,0.0
linode,topic_454,0.011060784
conflicting-libraries,topic_0,0.0
divide-by-zero,topic_6,0.009991486
biztalk-2013r2,topic_73,0.0037657747
file-conversion,topic_454,0.019222138
using-statement,topic_95,0.009205348
temporal,topic_0,0.0
c#-to-f#,topic_51,0.0035150645
pentaho-spoon,topic_319,0.0062516206
vegan,topic_74,0.0058824522
slots,topic_0,0.0
objectbox,topic_0,0.0
hamcrest,topic_237,0.019888299
wavelet,topic_66,0.002701646
ipod-touch,topic_36,0.0077529545
fusioncharts,topic_406,0.014286887
nstablecellview,topic_0,0.0
meteor-blaze,topic_53,0.01735932
sony-smartwatch,topic_405,0.005307284
chef-solo,topic_26,0.005509409
filesystemobject,topic_0,0.0
ngroute,topic_74,0.014553999
laravel-blade,topic_257,0.01210225
denied,topic_474,0.0048379293
quantile,topic_134,0.0061865067
azure-web-sites,topic_352,0.19033796
set-difference,topic_0,0.0
emacs23,topic_362,0.005527417
sequel,topic_123,0.0031573118
m4a,topic_0,0.0
scoping,topic_283,0.012781085
optionmenu,topic_377,0.010649694
factory-boy,topic_302,0.010815131
text-based,topic_0,0.0
ecmascript-harmony,topic_389,0.0014453018
facebook-messenger-bot,topic_414,0.0066461256
icalendar,topic_253,0.058461357
php-5.5,topic_493,0.0073610116
mongo-java-driver,topic_408,0.0026385887
node-mysql,topic_72,0.0063840654
flurl,topic_0,0.0
apartment-gem,topic_131,0.005125369
script-component,topic_0,0.0
shipping,topic_404,0.013894504
ndk-build,topic_204,0.015525902
taco,topic_0,0.0
html5boilerplate,topic_450,0.00038464248
ruby-1.9.3,topic_49,0.0035898867
jta,topic_492,0.032725103
named-ranges,topic_48,0.0017444866
install.packages,topic_152,0.007400229
android-lru-cache,topic_0,0.0
clean-architecture,topic_491,0.0054813386
plantuml,topic_0,0.0
fileobserver,topic_0,0.0
socketserver,topic_344,0.006464271
scalaz7,topic_241,0.0009766903
automatic-properties,topic_0,0.0
time-t,topic_0,0.0
performancecounter,topic_325,0.027418353
code-signing-certificate,topic_211,0.0048022484
tvml,topic_78,0.0031655584
azure-webjobssdk,topic_64,0.010363096
angular2-cli,topic_0,0.0
collatz,topic_0,0.0
cloudera-manager,topic_145,0.004856909
dbscan,topic_61,0.0028617634
resource-cleanup,topic_0,0.0
ptvs,topic_0,0.0
directory,topic_22,0.26717335
bytecode-manipulation,topic_82,0.0062884404
web-component-tester,topic_0,0.0
woff,topic_0,0.0
crontab,topic_187,0.06305074
variable-expansion,topic_0,0.0
xmppframework,topic_409,0.014874643
.net-native,topic_0,0.0
quicksand,topic_0,0.0
omnifaces,topic_175,0.006243745
downcast,topic_468,0.005844115
event-bus,topic_415,0.009883655
b2b,topic_0,0.0
uisearchdisplaycontroller,topic_323,0.0031469173
word-2013,topic_0,0.0
web-push,topic_186,0.039930705
yield-return,topic_383,0.0028392223
devise-confirmable,topic_336,0.0036722505
dcg,topic_357,0.0006871818
parse-tree,topic_0,0.0
bids,topic_182,0.006525919
susy-sass,topic_0,0.0
sharepoint-search,topic_0,0.0
laravel-authentication,topic_0,0.0
highdpi,topic_0,0.0
jface,topic_183,0.026744923
ssd,topic_0,0.0
gridview,topic_148,0.6523835
edx,topic_0,0.0
views,topic_333,0.06662014
vowpalwabbit,topic_118,0.0025919406
configurable-product,topic_128,0.006947628
type-systems,topic_121,0.009738136
pdfjs,topic_461,0.0056931768
istream,topic_128,0.019749604
fbo,topic_110,0.010945685
isabelle,topic_145,0.009284478
cordova-plugin-fcm,topic_274,0.0013816803
apache-karaf,topic_173,0.0369546
packer,topic_296,0.007026095
ssms-2014,topic_0,0.0
puppet-enterprise,topic_67,0.0053769452
limits,topic_122,0.001282859
azure-files,topic_472,0.003421016
geofire,topic_274,0.0032806396
gracenote,topic_0,0.0
infinity,topic_283,0.009762153
git-gui,topic_272,0.0017373892
onlongclicklistener,topic_442,0.00024483204
moodle,topic_375,0.047454536
spark-graphx,topic_19,0.002853325
hdp,topic_0,0.0
sql-server-2014-express,topic_99,0.0049926066
read-the-docs,topic_22,0.004940983
java-time,topic_305,0.033800997
coupling,topic_0,0.0
app-transport-security,topic_179,0.0043671452
spring-security-ldap,topic_227,0.005316553
sharpdx,topic_303,0.0055984235
django-syncdb,topic_0,0.0
hunspell,topic_0,0.0
cd,topic_3,0.015143291
dlopen,topic_236,0.0076789623
array.prototype.map,topic_178,0.0042472864
rebus,topic_103,0.006094564
ml,topic_323,0.0022281094
static-assert,topic_456,0.009546814
swarm,topic_277,0.0025147488
google-photos,topic_490,0.0038983778
windows-server,topic_261,0.018152844
simple-form-for,topic_483,0.0011849253
rpm-spec,topic_207,0.0055175265
rack-pow,topic_0,0.0
required,topic_50,0.024222944
windows-identity,topic_0,0.0
dpi,topic_152,0.022553079
twitter-bootstrap-2,topic_221,0.00432657
activestate,topic_0,0.0
x12,topic_0,0.0
allocation,topic_209,0.024013864
typelib,topic_360,0.0075695245
django-1.6,topic_464,0.0028939045
hk2,topic_144,0.0056699277
reveal.js,topic_39,0.013331261
bintray,topic_498,0.0051634195
sox,topic_114,0.0044913543
pyhook,topic_0,0.0
rodbc,topic_152,0.014866532
persian,topic_201,0.008993802
legend-properties,topic_412,0.0035197665
jwplayer7,topic_0,0.0
vtiger,topic_467,0.00939135
ttk,topic_377,0.021803517
respond-to,topic_0,0.0
qualtrics,topic_461,0.011473273
paho,topic_460,0.011751133
android-sliding,topic_0,0.0
shortcut,topic_267,0.028449317
drush,topic_84,0.00256514
jquery-tabs,topic_100,0.010279557
data-dictionary,topic_0,0.0
compiler-construction,topic_366,0.15682907
xcode7.1,topic_0,0.0
nunit-console,topic_29,0.0043467195
odoo-10,topic_240,0.035096716
workbox,topic_93,0.007942779
osdev,topic_155,0.0102791665
connector,topic_430,0.011384202
event-store,topic_142,0.0031169748
powerpc,topic_235,0.013580276
portforwarding,topic_227,0.025349943
wmv,topic_0,0.0
bigint,topic_186,0.036032915
gitlab-omnibus,topic_223,0.0070063323
haxeflixel,topic_0,0.0
periodic-task,topic_0,0.0
css-modules,topic_6,0.00853909
qgridlayout,topic_306,0.0009493278
ng-file-upload,topic_160,0.0002655437
mutagen,topic_122,0.00039852128
strongloop,topic_455,0.0109564625
delphi-10-seattle,topic_313,0.0061219777
vimdiff,topic_0,0.0
gridfs-stream,topic_10,0.0050173216
nsurlconnectiondelegate,topic_179,0.0031084921
zipkin,topic_0,0.0
outlook-web-app,topic_0,0.0
revision-history,topic_0,0.0
mute,topic_0,0.0
stackpanel,topic_121,0.014098495
coupon,topic_378,0.010619121
rounded-corners,topic_433,0.011407181
pgm,topic_0,0.0
spring-data-gemfire,topic_472,0.0049466044
compiler-theory,topic_0,0.0
excel-vba-mac,topic_235,0.010455203
row-level-security,topic_0,0.0
socrata,topic_234,0.0072196214
