"tag","topic","propensity"
"opencv3.1","topic_424","0.01152727"
"xmlnode","topic_318","0.011083483"
"geocode","topic_375","0.03790669"
"brightcove","topic_2","0.0024783444"
"ampersand","topic_626","0.011776824"
"java-date","topic_388","0.006714334"
"qt4.8","topic_306","0.0031051873"
"extractor","topic_110","0.005214856"
"browsermob","topic_815","0.0024549314"
"nsurlsessionconfiguration","topic_586","0.0041695894"
"ssms-2012","topic_548","0.021690665"
"iaas","topic_791","0.012163298"
"strace","topic_533","0.01067581"
"windowbuilder","topic_757","0.020150257"
"jain-sip","topic_56","0.014344792"
"asmack","topic_174","0.016997652"
"configuration-files","topic_30","0.056068897"
"mkmapviewdelegate","topic_301","0.0052343267"
"nss","topic_865","0.005998899"
"drupal-blocks","topic_501","0.002065573"
"persistence.xml","topic_227","0.02425107"
"aws-load-balancer","topic_514","0.005119269"
"wow64","topic_535","0.0044989777"
"sideloading","topic_512","0.003513458"
"pwm","topic_575","0.007914813"
"smartsheet-api","topic_800","0.02186577"
"amcharts","topic_768","0.06358598"
"ios-app-extension","topic_987","0.013074878"
"logarithm","topic_942","0.044144444"
"uiactionsheet","topic_987","0.019423036"
"azure-container-service","topic_63","0.01175309"
"beego","topic_937","0.012708073"
"traceur","topic_671","0.0021859617"
"street-address","topic_303","0.0074861036"
"phonegap-build","topic_503","0.18383762"
"jersey-client","topic_220","0.044585608"
"dotnet-httpclient","topic_176","0.010445511"
"canvasjs","topic_447","0.048217207"
"nsthread","topic_208","0.03427968"
"messagebroker","topic_611","0.022538865"
"azure-storage-emulator","topic_152","0.0044154394"
"asynccallback","topic_14","0.038649734"
"psr-0","topic_615","0.0039828513"
"extra","topic_521","0.00509261"
"idl-programming-language","topic_291","0.0051139467"
"wia","topic_473","0.016563019"
"create-view","topic_479","0.0060013337"
"bndtools","topic_278","0.0023989799"
"cancancan","topic_336","0.006822016"
"sonarqube-5.0","topic_927","0.0036111337"
"nullptr","topic_59","0.007232782"
"radio-button","topic_990","0.31720507"
"g++4.8","topic_304","0.0017563541"
"robust","topic_541","0.003187311"
"mex","topic_216","0.014491601"
"nbconvert","topic_426","0.008409448"
"app.yaml","topic_435","0.0051181153"
"apache-poi","topic_112","0.3200115"
"jenssegers-mongodb","topic_699","0.007047414"
"nsurlcache","topic_467","0.010142491"
"gcov","topic_295","0.028582321"
"php-carbon","topic_718","0.111974634"
"psr-4","topic_767","0.0107539855"
"sahi","topic_14","0.017757986"
"kryo","topic_506","0.013942321"
"jmonkeyengine","topic_305","0.01617326"
"uicontainerview","topic_773","0.012391281"
"numa","topic_723","0.0051090214"
"jet","topic_192","0.00596793"
"gesture-recognition","topic_476","0.024022056"
"jquery-callback","topic_17","0.024738548"
"iscroll","topic_586","0.012981434"
"angular2-pipe","topic_268","0.04017075"
"google-geocoder","topic_221","0.022669904"
"bitbucket","topic_984","0.21762477"
"buildpath","topic_430","0.012152865"
"last-modified","topic_280","0.026157526"
"cancel-button","topic_11","0.004265162"
"nothing","topic_681","0.0022449074"
"jslint","topic_113","0.04563082"
"virtual-dom","topic_461","0.005198588"
"nativescript-telerik-ui","topic_954","0.0040936884"
"camel-ftp","topic_927","0.00402305"
"angular-elements","topic_505","0.009379594"
"wcag","topic_589","0.0094960015"
"mysql-workbench","topic_589","0.2290417"
"gmp","topic_685","0.013628262"
"hmisc","topic_796","0.008085113"
"android-remoteview","topic_491","0.004618709"
"point-in-polygon","topic_573","0.021211809"
"virus","topic_480","0.019267611"
"mysql-5.5","topic_69","0.018624524"
"hang","topic_668","0.045626763"
"8051","topic_27","0.01567054"
"mechanize","topic_354","0.10075644"
"usps","topic_214","0.005326355"
"python-2.4","topic_180","0.012343271"
"time-format","topic_792","0.023065094"
"mediawiki","topic_906","0.2578512"
"windows-shell","topic_941","0.036139254"
"cobertura","topic_857","0.06392428"
"page-fault","topic_907","0.0028625242"
"columnheader","topic_223","0.0070460704"
"browser-extension","topic_828","0.013131385"
"sharepoint-designer","topic_154","0.04138556"
"sharepoint-designer","topic_191","7.2626e-05"
"contiguous","topic_948","0.0008809526"
"sharepoint-api","topic_528","0.0035143292"
"angular1.6","topic_222","0.0069444845"
"fflush","topic_104","0.004545337"
"jackson-dataformat-xml","topic_151","0.09464626"
"relaycommand","topic_265","0.0055597113"
"localforage","topic_461","0.0044802376"
"obd-ii","topic_380","0.005514357"
"zend-view","topic_901","0.00702897"
"gulp-inject","topic_772","0.0034896366"
"findbugs","topic_139","0.046350975"
"readystate","topic_0","0.0037152406"
"pagemethods","topic_688","0.011500938"
"google-client","topic_448","0.03576377"
"tamil","topic_55","0.0038781858"
"directoryinfo","topic_11","0.005653147"
"ssh-keys","topic_968","0.04274992"
"readxl","topic_581","0.006486407"
"osc","topic_476","0.009242729"
"getfiles","topic_11","0.006202557"
"cakephp-3.4","topic_912","0.0049222005"
"jexcelapi","topic_472","0.010963817"
"j2mepolish","topic_684","0.0060345493"
"novacode-docx","topic_657","0.0040022894"
"data-driven-tests","topic_237","0.020036882"
"load-time","topic_522","0.0067990655"
"angularjs-filter","topic_842","0.037147053"
"return-type","topic_761","0.027233599"
"moss","topic_861","0.022120789"
"crypto++","topic_632","0.025600573"
"handle","topic_644","0.060281795"
"full-text-indexing","topic_735","0.024086175"
"protovis","topic_863","0.0041620075"
"avplayerlayer","topic_542","0.000100996716"
"avplayerlayer","topic_672","0.007676459"
"multilinestring","topic_948","0.0011595795"
"zend-decorators","topic_901","0.003060808"
"livecycle-designer","topic_892","0.0055747917"
"spring-cloud-netflix","topic_83","0.027542619"
"usb-flash-drive","topic_643","0.003587996"
"mixing","topic_929","0.007604678"
"rx-swift","topic_43","0.04427083"
"csproj","topic_577","0.023972478"
"datetime-parsing","topic_253","0.016781008"
"android-accessibility","topic_459","0.0079979645"
"mongodb-indexes","topic_776","0.0014630717"
"memory-limit","topic_378","0.02385159"
"dynamic-proxy","topic_822","0.010422324"
"modelform","topic_114","0.055614688"
"gwt-mvp","topic_121","0.00433183"
"self-join","topic_544","0.049176518"
"memory-profiling","topic_232","0.022583019"
"custom-view","topic_893","0.008350429"
"elasticsearch-mapping","topic_471","0.009375018"
"magento2.2","topic_236","0.017081095"
"revert","topic_564","0.009778262"
"boost-function","topic_611","0.007121105"
"datamodel","topic_695","0.018830162"
"nettcpbinding","topic_428","0.007884835"
"application-restart","topic_625","0.009935784"
"fisheye","topic_889","0.010239049"
"numerical-methods","topic_658","0.06177186"
"sequential","topic_573","0.06270644"
"manage.py","topic_464","0.010311428"
"nsfetchrequest","topic_712","0.058482084"
"itemrenderer","topic_935","0.009339256"
"apache-flex","topic_935","0.4699146"
"design-time","topic_295","0.025597561"
"invert","topic_90","0.007970763"
"execv","topic_245","0.004996928"
"procfs","topic_85","0.0051517007"
"infopath","topic_104","0.03166223"
"fixture","topic_745","0.0038102688"
"dataform","topic_113","0.006200218"
"robot","topic_912","0.020968935"
"google-reader","topic_448","0.032819536"
"core-text","topic_758","0.002371022"
"access-modifiers","topic_785","0.034940593"
"expandable","topic_982","0.012731429"
"slidingmenu","topic_521","0.025935782"
"tail-call-optimization","topic_855","0.007678444"
"ssrs-grouping","topic_861","0.009985675"
"gauge","topic_104","0.009633632"
"rhel5","topic_868","0.009471492"
"ggts","topic_533","0.0030900172"
"google-api","topic_87","0.48985744"
"mule-el","topic_749","0.0115213785"
"windows-applications","topic_4","0.044619087"
"nsexception","topic_208","0.0116611915"
"aviary","topic_485","0.00230899"
"invalidoperationexception","topic_932","0.020707013"
"assetbundle","topic_473","0.011456368"
"angularjs-injector","topic_208","0.00645237"
"ios8.3","topic_484","0.0070640664"
"azure-resource-manager","topic_169","2.648414e-05"
"azure-resource-manager","topic_235","0.06744988"
"modbus-tcp","topic_689","0.0040451693"
"gnome-shell","topic_158","0.0058858437"
"indoor-positioning-system","topic_168","0.0077499794"
"magicalrecord","topic_501","0.0116694905"
"ckfinder","topic_945","0.016184535"
"crc16","topic_520","0.011977759"
"text-formatting","topic_154","0.012807799"
"content-encoding","topic_657","0.0045713354"
"pkcs#12","topic_857","0.038016178"
"magento-1.8","topic_978","0.016635705"
"tsconfig","topic_233","0.015350852"
"pull-request","topic_352","0.07967429"
"xbap","topic_172","0.0151656065"
"shelve","topic_108","0.016075848"
"jasny-bootstrap","topic_258","0.003655711"
"mouse-cursor","topic_858","0.0037477708"
"less-mixins","topic_172","0.0062446613"
"integer-arithmetic","topic_534","0.008696754"
"printing-web-page","topic_728","0.0021445723"
"multiset","topic_845","0.004079388"
"apache-commons-fileupload","topic_884","0.004272759"
"structuremap","topic_159","0.028081743"
"avasset","topic_695","0.014588556"
"textinput","topic_184","0.0330829"
"gulp-uglify","topic_603","0.0051204883"
"hbase","topic_646","0.32477602"
"window-soft-input-mode","topic_269","0.0017233016"
"itextpdf","topic_882","0.010283063"
"apacheds","topic_285","0.014506996"
"weather-api","topic_65","0.015831538"
"datastax-java-driver","topic_191","0.014398614"
"oncreateoptionsmenu","topic_587","0.00019160096"
"partial-application","topic_200","0.004933727"
"guacamole","topic_938","0.005407451"
"setcontentview","topic_470","0.0026266417"
"imread","topic_658","0.00836132"
"eigen3","topic_611","3.848897e-05"
"eigen3","topic_723","0.013958232"
"rigid-bodies","topic_856","0.014038808"
"stream","topic_535","0.37032494"
"urlconnection","topic_310","0.05790565"
"awk","topic_338","0.85047865"
"ruby-on-rails-2","topic_137","0.0022954664"
"outliers","topic_795","0.049539037"
"android-input-method","topic_545","0.010726923"
"sessionfactory","topic_78","0.01236449"
"c#-7.0","topic_748","0.013171294"
"gluon","topic_403","0.003354078"
"overlapped-io","topic_583","0.004531722"
"misra","topic_534","0.006818582"
"gnome-terminal","topic_166","0.017745445"
"obsolete","topic_966","0.0059617083"
"firebase-crash-reporting","topic_90","0.016918182"
"hashchange","topic_663","0.013652436"
"dynatree","topic_918","0.0055141277"
"rhodes","topic_865","0.008970831"
"struts-tags","topic_456","0.0065981904"
"fragment-tab-host","topic_908","0.015889604"
"gtkmm3","topic_209","0.0055570784"
"css-reset","topic_869","0.002913951"
"c++builder-6","topic_115","0.002387146"
"database-schema","topic_8","0.15977868"
"mib","topic_747","0.007296193"
"keil","topic_295","0.037277058"
"skscene","topic_855","0.03273166"
"odoo-8","topic_285","0.15389879"
"surveymonkey","topic_931","0.015819743"
"freeswitch","topic_681","0.010319184"
"nearest-neighbor","topic_864","0.04112327"
"glass-mapper","topic_875","0.0074402825"
"html.textboxfor","topic_764","0.0028650493"
"nstableviewcell","topic_965","0.0039367275"
"maven-tomcat-plugin","topic_156","0.0144803785"
"phantom-dsl","topic_242","0.003973054"
"asp.net-mvc-5.2","topic_185","0.0024482661"
"msbuild-4.0","topic_678","0.012470239"
"minix","topic_803","0.006939706"
"extjs5","topic_634","0.032051098"
"base-url","topic_666","0.0125776855"
"interruption","topic_54","0.0053197197"
"iar","topic_27","0.018305585"
"mbaas","topic_125","0.0039377753"
"android-studio-3.2","topic_162","0.0031300914"
"uv-mapping","topic_156","0.015542509"
"fsockopen","topic_605","0.014718161"
"binary-operators","topic_104","0.0048245727"
"dynamic-data","topic_140","0.022510728"
"sightly","topic_118","0.0005943985"
"sightly","topic_270","0.0072240196"
"org-babel","topic_644","0.006056529"
"member","topic_912","0.05244938"
"gridcontrol","topic_635","0.007470974"
"qweb","topic_624","0.016791234"
"owl","topic_335","0.05689646"
"stopwatch","topic_407","0.009435751"
"cowboy","topic_149","0.00952642"
"elasticsearch-net","topic_408","0.008010257"
"script#","topic_625","0.009682965"
"timeserieschart","topic_899","0.012136527"
"qvariant","topic_751","0.00715054"
"neo4j-apoc","topic_153","0.019500403"
"vhd","topic_393","0.007613225"
"exp","topic_810","0.005109489"
"embedded-tomcat-8","topic_83","0.006717268"
"j2objc","topic_536","0.0106751295"
"ibatis","topic_331","0.03157604"
"excel-vba","topic_48","0.0026521168"
"excel-vba","topic_394","0.3433581"
"kaa","topic_469","0.018256413"
"nicescroll","topic_550","0.0024117422"
"forums","topic_754","0.0019821518"
"kendo-datasource","topic_933","0.009370026"
"photosframework","topic_987","0.0050959988"
"msbi","topic_244","0.004432682"
"msbi","topic_249","0.0035463362"
"appdynamics","topic_846","0.007203715"
"angular-translate","topic_100","0.024218732"
"jbossfuse","topic_972","0.027231159"
"dwr","topic_378","0.038339224"
"fuzzy-search","topic_222","0.03215039"
"fparsec","topic_648","0.009880945"
"resampling","topic_733","0.004843559"
"tabulator","topic_279","0.01258677"
"subdocument","topic_225","0.008026211"
"d3-force-directed","topic_606","0.0053102104"
"tensorflow-datasets","topic_390","0.011708699"
"println","topic_860","0.015503098"
"zipoutputstream","topic_794","0.007439963"
"ffprobe","topic_94","0.014364511"
"disk-partitioning","topic_316","0.00738583"
"fluent-ffmpeg","topic_410","0.0035396805"
"edsdk","topic_97","0.010485498"
"parallels","topic_811","0.024803791"
"rjava","topic_822","0.026353221"
"python-docx","topic_464","0.04705249"
"ruby","topic_137","0.00014076724"
"ruby","topic_674","0.94388527"
"snmp4j","topic_584","0.0022133314"
"shell-extensions","topic_941","0.014111519"
"settings.settings","topic_499","0.0040950202"
"collectionviewsource","topic_787","0.012663459"
"ad-hoc-distribution","topic_561","0.04779936"
"sqlsrv","topic_346","0.044137124"
"processing-efficiency","topic_121","0.016239906"
"urlfetch","topic_108","0.021479951"
"zend-framework3","topic_875","0.0173272"
"laravel-excel","topic_257","0.0015360255"
"ceil","topic_531","0.0050427555"
"powerbi-embedded","topic_33","0.020721342"
"isinstance","topic_852","0.004077997"
"jquery-ui-tabs","topic_563","0.02731226"
"keyboard-layout","topic_996","0.0076174596"
"alexa-slot","topic_637","0.0055589904"
"traceback","topic_431","0.006331124"
"synchronize","topic_365","0.0050444575"
"named-query","topic_382","0.044370674"
"audio-processing","topic_228","0.025890978"
"autocorrect","topic_859","0.015982926"
"perl","topic_317","0.8386044"
"magento-2.3","topic_519","0.0058366503"
"syncfusion","topic_95","0.023807645"
"pyomo","topic_827","0.015196002"
"web-chat","topic_955","0.004342432"
"rjdbc","topic_899","0.0074771657"
"laravel-authorization","topic_578","0.0031533807"
"ctags","topic_516","0.039107766"
"recharts","topic_347","0.008777487"
"android-togglebutton","topic_58","0.023763092"
"sketchapp","topic_220","0.0066505624"
"template-templates","topic_153","0.012344883"
"android-maps-v2","topic_212","0.027010208"
"contact-form","topic_194","0.12169116"
"binutils","topic_85","0.009226337"
"binutils","topic_615","0.0004393621"
"animatewithduration","topic_409","0.0057416996"
"wificonfiguration","topic_966","0.005673529"
"android-inapp-purchase","topic_459","0.0044433135"
"model-fitting","topic_810","0.0072969375"
"rss","topic_3","0.4700639"
"ner","topic_910","0.0066880337"
"vm-implementation","topic_345","0.016584478"
"lets-encrypt","topic_460","0.11106535"
"telerik-reporting","topic_734","0.008287534"
"aws-device-farm","topic_276","0.0022158157"
"960.gs","topic_63","0.011373346"
"chartjs-2.6.0","topic_457","0.012476383"
"rasa-nlu","topic_495","0.016214937"
"voice-recording","topic_152","0.010077342"
"dateinterval","topic_329","0.008800127"
"echarts","topic_606","0.018803788"
"assertj","topic_536","0.017517105"
"magento2","topic_27","0.1443087"
"azure-storage","topic_63","0.1744356"
"httpbackend","topic_211","0.009442788"
"purge","topic_197","0.0031856878"
"autofocus","topic_972","0.012429787"
"developer-console","topic_639","0.005901654"
"cloudfiles","topic_50","0.015190083"
"swisscomdev","topic_655","0.006573007"
"fontforge","topic_194","0.009802068"
"xmpp","topic_174","0.1733339"
"rxjs5","topic_920","0.0820381"
"wso2cep","topic_927","0.0068790037"
"wso2-das","topic_502","0.00669597"
"google-maps-direction-api","topic_307","0.008097016"
"pitch","topic_639","0.007572918"
"ccsprite","topic_484","0.013575018"
"blackberry-webworks","topic_45","0.015511422"
"jaxp","topic_857","0.021731084"
"imagemap","topic_147","0.052558918"
"animate-cc","topic_84","0.0025327143"
"reactive-extensions-js","topic_411","0.005336636"
"roman-numerals","topic_7","0.021729562"
"rjs","topic_825","0.006391333"
"newlib","topic_982","0.0055778166"
"limesurvey","topic_59","0.0052588657"
"google-url-shortener","topic_189","0.003829114"
"include-guards","topic_723","0.0034672215"
"least-squares","topic_642","0.07158442"
"superagent","topic_305","0.022872245"
"sink","topic_320","0.004044422"
"one-time-password","topic_904","0.008971728"
"flashvars","topic_300","1.4874186e-05"
"flashvars","topic_935","0.00270602"
"zurb-foundation-6","topic_74","0.038023252"
"spring-4","topic_407","0.008610922"
"windowsiot","topic_429","0.010702877"
"random-effects","topic_971","0.003078112"
"nim-lang","topic_124","0.0066904416"
"infopath2010","topic_104","0.008356357"
"infopath2010","topic_528","0.0004431455"
"yii2-validation","topic_740","0.009002815"
"remote-notifications","topic_561","0.010551842"
"jspm","topic_970","0.01669922"
"jlink","topic_794","0.007554866"
"atlas","topic_833","0.0040479107"
"tablerow","topic_117","0.049947716"
"highslide","topic_823","0.014239917"
"phaser-framework","topic_630","0.047926765"
"peewee","topic_555","0.018791577"
"tablecellrenderer","topic_116","0.029191265"
"arduino-yun","topic_180","0.0063248817"
"dual-sim","topic_504","0.0052184374"
"storekit","topic_720","0.014959042"
"hdf5","topic_270","0.04931511"
"gnutls","topic_70","0.0019408013"
"roslyn","topic_805","0.10354084"
"uitest","topic_833","0.0033030165"
"concurrentdictionary","topic_150","0.007418008"
"soundpool","topic_769","0.010344549"
"progressdialog","topic_922","0.11034589"
"reactcsstransitiongroup","topic_549","0.008571246"
"findwindow","topic_78","0.004161854"
"windows-scripting","topic_915","0.010161767"
"jetty","topic_522","0.30324766"
"pcsc","topic_327","0.014709584"
"vue-resource","topic_840","0.020422263"
"libphonenumber","topic_600","0.0039899102"
"zooming","topic_974","0.028220337"
"pulse","topic_920","0.0064282524"
"calabash","topic_15","0.021311196"
"insertion","topic_912","0.016245063"
"nodetool","topic_588","0.0023192724"
"lzw","topic_258","0.005406333"
"rfc822","topic_930","0.0062307883"
"cascading","topic_408","0.011646604"
"ruby-on-rails-3.2","topic_342","0.0915853"
"test-coverage","topic_789","0.015072777"
"singlepage","topic_45","0.006058935"
"casbah","topic_825","0.008023163"
"test-data","topic_746","0.010442345"
"vertica","topic_273","0.008614491"
"hyperparameters","topic_132","0.025469292"
"vaadin","topic_54","0.24091457"
"eventhandler","topic_625","0.030970318"
"shake","topic_210","0.011433095"
"gemfile","topic_893","0.008798677"
"tree","topic_790","0.6766419"
"ibm-connections","topic_692","0.010696677"
"webcam-capture","topic_472","0.008776389"
"beta-testing","topic_987","0.0038341326"
"meteor-accounts","topic_689","0.017255364"
"vtd-xml","topic_90","0.011688353"
"django-timezone","topic_109","0.0094717825"
"intellij-14","topic_56","0.055699147"
"anypoint-studio","topic_749","0.02051143"
"aliases","topic_661","0.017269125"
"entry-point","topic_59","0.009560235"
"isnull","topic_81","0.015572488"
"flurry-analytics","topic_136","0.0060079093"
"custom-authentication","topic_832","0.004682158"
"ng-style","topic_224","0.010779256"
"watson-dialog","topic_853","0.0049151825"
"urlloader","topic_71","0.017581021"
"nosuchmethoderror","topic_600","0.011404403"
"ios9.3","topic_188","0.007652841"
"csla","topic_813","0.004307021"
"subject","topic_461","0.00950869"
"oauth-1.0a","topic_383","0.0025607848"
"failure-slice","topic_357","0.0002125294"
"inner-join","topic_544","0.25739583"
"uidevice","topic_179","0.00427094"
"fosuserbundle","topic_381","0.072240554"
"capslock","topic_996","0.0053302837"
"xcode-instruments","topic_301","0.013939838"
"computer-architecture","topic_907","0.015014951"
"error-log","topic_427","0.008254245"
"dkim","topic_380","0.007842876"
"facebook-sharer","topic_712","0.034362193"
"screen-readers","topic_482","0.036677133"
"socketexception","topic_142","0.0075033545"
"biztalk-mapper","topic_796","0.007879777"
"staggered-gridview","topic_769","0.002371587"
"javaagents","topic_139","0.017009307"
"absolute-path","topic_572","0.010855891"
"z3py","topic_874","0.005550811"
"keystone","topic_505","0.016298382"
"bootstrap-popover","topic_415","0.015586523"
"android-webservice","topic_521","0.009261244"
"mikroc","topic_122","0.00045553382"
"runtimeexception","topic_600","0.01981909"
"sql-scripts","topic_256","0.009889452"
"spring-restdocs","topic_83","0.0073362035"
"last-insert-id","topic_297","0.0071172235"
"oncreate","topic_136","0.046669032"
"ocmock","topic_361","0.022359382"
"instructions","topic_155","0.036948442"
"red","topic_351","0.008269241"
"openerp-8","topic_705","0.017744767"
"ember-qunit","topic_117","0.009351513"
"eureka-forms","topic_467","0.010791916"
"scalafx","topic_480","0.0078171445"
"gradle-dependencies","topic_221","0.0028141115"
"jssor","topic_353","0.10286894"
"oim","topic_972","0.0038180808"
"cakephp-2.5","topic_918","0.0054018237"
"nokogiri","topic_627","0.11500282"
"blink","topic_43","0.0064714323"
"python-extensions","topic_440","0.015138571"
"tex","topic_227","0.034522112"
"web-storage","topic_22","0.007886375"
"php-ini","topic_699","0.017556278"
"htmlunit","topic_387","0.05863002"
"berkshelf","topic_296","0.009222408"
"provider","topic_885","0.011522149"
"dynamics-crm-2013","topic_696","0.032363698"
"information-hiding","topic_174","0.0033874859"
"paypal-nvp","topic_906","0.010197019"
"pjsip","topic_672","0.033688746"
"add-filter","topic_539","0.0071440027"
"uniqueidentifier","topic_822","0.06902527"
"infiniband","topic_319","0.00601047"
"grails-controller","topic_981","0.010154349"
"contactscontract","topic_966","0.020154536"
"shared-libraries","topic_40","0.257348"
"phpwebsocket","topic_975","0.025877098"
"infowindow","topic_303","0.016811822"
"keypad","topic_476","0.008429188"
"health-monitoring","topic_169","0.0038497662"
"ie11-developer-tools","topic_555","0.0022754124"
"nosetests","topic_184","0.014456548"
"phusion","topic_898","0.0048221606"
"zapier","topic_461","0.025236782"
"hibernate-envers","topic_841","0.03652858"
"staticresource","topic_853","0.0090448335"
"graphql-java","topic_83","0.009411457"
"kernel-extension","topic_309","0.0073208143"
"twain","topic_473","0.018108452"
"mockmvc","topic_794","0.023296565"
"debuggervisualizer","topic_958","0.01141841"
"rjson","topic_780","0.0003352826"
"dart-io","topic_997","0.0023464882"
"julia-jump","topic_375","0.009791283"
"location-href","topic_687","0.0074501797"
"tailwind-css","topic_839","0.015265058"
"teamcity-8.0","topic_809","0.0017703184"
"aero","topic_96","0.010713066"
"mailto","topic_863","0.039984263"
"salt","topic_573","0.10719445"
"livy","topic_362","0.0024658532"
"google-cloud-sdk","topic_877","0.00643055"
"jmeter","topic_510","0.4198467"
"viewdidload","topic_773","0.013358887"
"cascading-deletes","topic_91","0.020937596"
"trello","topic_695","0.019687053"
"firebase-admin","topic_610","0.04541222"
"ngui","topic_658","0.005952519"
"jmsserializerbundle","topic_393","0.01773823"
"objective-c-category","topic_361","0.019525433"
"parsing","topic_736","0.5505235"
"css-frameworks","topic_294","0.007599808"
"cx-oracle","topic_440","0.067286335"
"jnetpcap","topic_608","0.006995989"
"ace-editor","topic_157","0.031559713"
"mailitem","topic_478","0.006859529"
"rotatetransform","topic_486","0.008041609"
"sshfs","topic_503","0.0132461665"
"right-join","topic_224","0.009530274"
"nsmanagedobject","topic_501","0.020131033"
"pwd","topic_762","0.010597862"
"feedburner","topic_3","0.0071246005"
"infrastructure","topic_660","0.012297282"
"asp.net-controls","topic_755","0.0069272337"
"maven-3","topic_195","0.10787774"
"listviewitem","topic_969","0.022376297"
"md-autocomplete","topic_438","0.0057683573"
"bitmapfactory","topic_922","0.036411364"
"composite-component","topic_422","0.030942744"
"ucs2","topic_21","0.003719337"
"imagemapster","topic_640","0.020513622"
"js-amd","topic_162","0.005535751"
"autoit","topic_793","0.031964988"
"back-button","topic_719","0.059522454"
"appendto","topic_913","0.015074219"
"yodlee","topic_202","0.012476653"
"inbox","topic_737","0.0026677118"
"system.reactive","topic_211","0.13708943"
"setstate","topic_409","0.03198383"
"com+","topic_438","0.01814491"
"contentobserver","topic_966","0.009239747"
"spl","topic_424","0.011140341"
"google-apps-script-addon","topic_934","0.006733674"
"rnotebook","topic_551","0.004710288"
"template-toolkit","topic_249","0.006697152"
"jrubyonrails","topic_506","0.014614857"
"sizeof","topic_854","0.031506136"
"urlsession","topic_417","0.010773854"
"facebook-oauth","topic_5","0.034163564"
"mobile-webkit","topic_541","0.0061684777"
"declaration","topic_668","0.11821374"
"passport-facebook","topic_70","0.004625434"
"http-delete","topic_815","0.008060182"
"nscalendar","topic_970","0.018466825"
"cargo","topic_624","0.007717081"
"winrt-async","topic_459","0.007744061"
"symfony-2.6","topic_623","0.008588498"
"assetic","topic_921","0.007336373"
"itemtemplate","topic_222","0.02480841"
"robospice","topic_269","0.0042953934"
"silent","topic_423","0.008466148"
"qvector","topic_751","0.0064563127"
"django-widget","topic_675","0.009204699"
"stringbuffer","topic_305","0.02880563"
"right-click","topic_331","0.01855879"
"smoothing","topic_864","0.032055188"
"event-delegation","topic_671","0.0055573457"
"ax","topic_538","0.011543722"
"exist-db","topic_988","0.06714691"
"window.open","topic_88","0.0042737075"
"control-flow","topic_222","0.02368607"
"m2e","topic_214","0.025246592"
"slimdx","topic_825","0.008627544"
"pheatmap","topic_962","0.0018110152"
"vspackage","topic_668","0.016009795"
"svd","topic_114","0.059020754"
"freetds","topic_699","0.02990793"
"uipinchgesturerecognizer","topic_844","0.0017105676"
"banner","topic_117","0.05069834"
"html-editor","topic_503","0.018654162"
"service-broker","topic_548","0.048722714"
"actionscript-2","topic_493","0.14000428"
"openiddict","topic_215","0.010211344"
"gitattributes","topic_837","0.007771854"
"high-availability","topic_245","0.037155375"
"joomla2.5","topic_979","0.2127098"
"a2dp","topic_622","0.0042319624"
"ionic-framework","topic_700","0.78688157"
"eventlet","topic_379","0.0025085176"
"twython","topic_857","0.030931106"
"java-compiler-api","topic_451","0.0071315374"
"smarty3","topic_901","0.008238776"
"rivets.js","topic_88","0.00046319416"
"maximize-window","topic_538","0.005536021"
"truthtable","topic_35","0.00398531"
"scribe","topic_522","0.015443925"
"github-for-windows","topic_37","0.01258953"
"fftw","topic_800","0.049485687"
"canopy","topic_777","0.01883583"
"tabs","topic_604","0.23074049"
"violin-plot","topic_858","0.0033226504"
"tui","topic_472","0.005681978"
"design-patterns","topic_875","0.6868523"
"hsl","topic_64","0.0096083805"
"spreadsheetgear","topic_326","0.00017011195"
"opencl","topic_319","0.199155"
"bounce","topic_489","0.026116038"
"wpf-4.0","topic_4","0.018201856"
"fault-tolerance","topic_933","0.00779468"
"atmega","topic_982","0.03249141"
"devart","topic_397","0.014927526"
"memory-barriers","topic_544","0.020677371"
"extjs3","topic_406","0.032432"
"appium","topic_451","0.25019243"
"max-flow","topic_152","0.00568303"
"objdump","topic_50","0.049571536"
"preferencefragment","topic_968","0.0074398564"
"python-asyncio","topic_15","0.09200968"
"flurry","topic_136","0.031712633"
"dbnull","topic_302","0.004944571"
"merge-replication","topic_812","0.0080148"
"windows-firewall","topic_282","0.005685308"
"linq","topic_876","0.72203386"
"ios8-extension","topic_12","0.008318122"
"integer-overflow","topic_912","0.025692804"
"arima","topic_581","0.02091136"
"arima","topic_999","0.00013221173"
"nsnumberformatter","topic_208","0.024565931"
"dropdownbox","topic_186","0.017260155"
"coldfusion-2016","topic_795","0.017711641"
"ptrace","topic_52","0.01368194"
"photolibrary","topic_877","0.0042995685"
"tizen-native-app","topic_928","0.010134935"
"ane","topic_90","0.009230963"
"variant","topic_930","0.042352132"
"appfuse","topic_214","0.0038752118"
"ibaction","topic_720","0.01310956"
"opc-ua","topic_276","0.003526718"
"notnull","topic_331","0.0066774804"
"fieldset","topic_666","0.01984949"
"assembly-resolution","topic_285","0.014922471"
"formal-languages","topic_483","0.008790295"
"formal-languages","topic_541","2.4008998e-06"
"firebasesimplelogin","topic_698","0.003700884"
"overlay","topic_296","0.1711174"
"unity3d-2dtools","topic_657","0.01724209"
"mdiparent","topic_219","0.008365191"
"meteor-helper","topic_694","0.006817374"
"f#-3.0","topic_649","0.000559868"
"f#-3.0","topic_885","0.0035666856"
