tag,topic,propensity
jison,topic_0,0.0
opam,topic_0,0.0
stackexchange.redis,topic_955,0.13332044
powershell-ise,topic_85,0.014551502
extended-ascii,topic_0,0.0
anylogic,topic_181,0.026191281
operands,topic_0,0.0
streamreader,topic_1335,0.25299355
koala,topic_0,0.0
listview-adapter,topic_0,0.0
string-conversion,topic_0,0.0
mojibake,topic_0,0.0
labview,topic_717,0.14716312
shared-directory,topic_0,0.0
enterprise-library-5,topic_0,0.0
talend,topic_1445,0.051751394
virtuemart,topic_583,0.035868365
qtnetwork,topic_0,0.0
space-complexity,topic_1312,0.059934616
background-service,topic_0,0.0
internal,topic_1488,0.08399646
angularjs-service,topic_418,0.03149099
equinox,topic_829,0.04386237
oracle-maf,topic_0,0.0
uiviewcontroller,topic_773,0.36511633
stacked-area-chart,topic_0,0.0
hibernate-spatial,topic_0,0.0
dayofweek,topic_0,0.0
libjpeg,topic_0,0.0
skaction,topic_570,0.14685968
activemodel,topic_1436,0.09535161
pybrain,topic_0,0.0
subviews,topic_0,0.0
bnf,topic_0,0.0
node-streams,topic_0,0.0
tess4j,topic_0,0.0
containable,topic_0,0.0
filepath,topic_21,0.44438118
model-validation,topic_0,0.0
remote-connection,topic_0,0.0
zimbra,topic_0,0.0
haskell-platform,topic_0,0.0
controls,topic_831,0.23412663
javax.imageio,topic_116,0.082680285
selendroid,topic_0,0.0
python-decorators,topic_1348,0.025824558
decltype,topic_923,0.053719006
sungridengine,topic_0,0.0
pax-exam,topic_0,0.0
data-modeling,topic_711,0.3736784
can-bus,topic_0,0.0
react-final-form,topic_0,0.0
inject,topic_1200,0.015018362
icc,topic_0,0.0
azure-pipelines,topic_877,0.10164263
jaspersoft-studio,topic_0,0.0
reader,topic_0,0.0
envelope,topic_0,0.0
tessellation,topic_0,0.0
karaf,topic_1447,0.068087555
boo,topic_0,0.0
rx-kotlin,topic_0,0.0
bounded-wildcard,topic_0,0.0
capitalize,topic_0,0.0
findcontrol,topic_0,0.0
stockquotes,topic_0,0.0
azure-aks,topic_0,0.0
star-schema,topic_0,0.0
javasound,topic_477,0.18662764
cgridview,topic_255,0.0071270163
octobercms-plugins,topic_0,0.0
yeoman-generator-angular,topic_0,0.0
modularity,topic_0,0.0
loaded,topic_0,0.0
yo,topic_0,0.0
expandablelistview,topic_1107,0.16217646
haar-classifier,topic_6,0.05913519
union-all,topic_81,0.1919751
inflate,topic_0,0.0
recurly,topic_0,0.0
jtextfield,topic_116,0.2385313
database-trigger,topic_556,0.13359551
worksheet,topic_1240,0.02573497
openstack-nova,topic_529,0.0339562
.net-4.5.2,topic_0,0.0
safaridriver,topic_0,0.0
mongoid4,topic_0,0.0
collaboration,topic_0,0.0
savestate,topic_0,0.0
jmeter-maven-plugin,topic_0,0.0
android-theme,topic_698,0.12160607
eps,topic_0,0.0
pysftp,topic_0,0.0
src,topic_1145,0.1300828
google-developer-tools,topic_0,0.0
mpi,topic_756,0.36762998
qpixmap,topic_0,0.0
api-gateway,topic_0,0.0
recovery,topic_0,0.0
imagefilter,topic_0,0.0
floating-accuracy,topic_1077,0.07056413
imagelist,topic_0,0.0
google-bigquery,topic_571,0.8864072
inner-classes,topic_757,0.17977959
sd-card,topic_1173,0.10991736
readdir,topic_0,0.0
janrain,topic_0,0.0
jcarousellite,topic_0,0.0
rating-system,topic_0,0.0
rtc,topic_0,0.0
jce,topic_0,0.0
amazon-emr,topic_665,0.29721412
long-running-processes,topic_0,0.0
advanceddatagrid,topic_1376,0.045151517
material-components,topic_0,0.0
google-search-api,topic_1433,0.2870984
lock-free,topic_0,0.0
sql-view,topic_119,0.17210378
css-specificity,topic_0,0.0
pinax,topic_0,0.0
sapb1,topic_0,0.0
webrequest,topic_1171,0.108143374
datarow,topic_691,0.044240348
dotless,topic_0,0.0
android-logcat,topic_737,0.01610257
autocompletebox,topic_0,0.0
applepay,topic_0,0.0
android-sdk-2.1,topic_0,0.0
extjs,topic_1317,0.78393507
application-settings,topic_98,0.09540776
pixel-shader,topic_0,0.0
nunit-3.0,topic_0,0.0
nested-sets,topic_0,0.0
permgen,topic_0,0.0
decomposition,topic_0,0.0
records,topic_0,0.0
roleprovider,topic_0,0.0
readr,topic_0,0.0
listings,topic_0,0.0
scala-2.8,topic_0,0.0
xap,topic_0,0.0
jsonresult,topic_0,0.0
fckeditor,topic_702,0.06779881
apache-modules,topic_0,0.0
business-objects,topic_1449,0.13286713
jsapi,topic_0,0.0
borland-c++,topic_0,0.0
eml,topic_0,0.0
literals,topic_125,0.3189119
run-configuration,topic_0,0.0
jtextpane,topic_779,0.1289217
difflib,topic_0,0.0
gantt-chart,topic_0,0.0
msxml,topic_0,0.0
pymongo-3.x,topic_0,0.0
leiningen,topic_245,0.057911377
macos-carbon,topic_1340,0.09516271
xstream,topic_791,0.19031554
cocos2d-x-3.0,topic_651,0.036804974
memmove,topic_0,0.0
visualworks,topic_0,0.0
lwp-useragent,topic_0,0.0
kiosk-mode,topic_0,0.0
accelerator,topic_0,0.0
tabitem,topic_853,0.029101131
xmlserializer,topic_805,0.10914556
tablerowsorter,topic_0,0.0
xmlbeans,topic_0,0.0
gallio,topic_0,0.0
addchild,topic_0,0.0
unique-key,topic_0,0.0
blackberry-simulator,topic_810,0.060433988
java-stored-procedures,topic_0,0.0
stereoscopy,topic_0,0.0
fgets,topic_607,0.105490945
fbml,topic_508,0.060126584
business-logic-layer,topic_0,0.0
string-concatenation,topic_1254,0.2640459
boost-bind,topic_788,0.031406336
batch-insert,topic_0,0.0
intraweb,topic_0,0.0
react-css-modules,topic_0,0.0
google-sitemap,topic_0,0.0
web.xml,topic_919,0.1537261
svn-externals,topic_0,0.0
angular-material,topic_480,0.6827159
folderbrowserdialog,topic_0,0.0
blockly,topic_0,0.0
pop3,topic_36,0.105455875
event-handling,topic_726,0.75517553
javafx-2,topic_1439,0.89438945
rsacryptoserviceprovider,topic_0,0.0
dts,topic_0,0.0
typescript1.8,topic_0,0.0
iplimage,topic_0,0.0
openquery,topic_0,0.0
proj,topic_0,0.0
web-inspector,topic_0,0.0
qnamaker,topic_0,0.0
hxt,topic_0,0.0
symfony-forms,topic_766,0.46180275
graceful-degradation,topic_0,0.0
jcr,topic_1083,0.021505047
optimistic-locking,topic_0,0.0
azure-vm-scale-set,topic_0,0.0
sunburst-diagram,topic_649,0.0064961547
constructor-injection,topic_0,0.0
kubectl,topic_342,0.018714454
regexp-replace,topic_0,0.0
sharethis,topic_0,0.0
ttl,topic_0,0.0
palette,topic_0,0.0
rdfa,topic_0,0.0
tensorflow-hub,topic_0,0.0
xcode8.1,topic_0,0.0
qpushbutton,topic_1347,0.02799031
android-architecture-components,topic_667,0.25945294
google-closure,topic_842,0.09451275
robotics,topic_0,0.0
rexml,topic_0,0.0
.net-core-rc2,topic_0,0.0
neighbours,topic_0,0.0
laravel-seeding,topic_0,0.0
eddystone,topic_0,0.0
event-propagation,topic_0,0.0
eventbrite,topic_0,0.0
gridbaglayout,topic_1376,0.16636364
pane,topic_0,0.0
spring-social,topic_21,0.13496584
rapidxml,topic_0,0.0
photo-gallery,topic_98,0.0705991
htmlbars,topic_0,0.0
sourcetree,topic_0,0.0
sspi,topic_0,0.0
aurora,topic_0,0.0
ipywidgets,topic_0,0.0
rails-postgresql,topic_0,0.0
pcap.net,topic_0,0.0
wolfram-mathematica,topic_202,0.14581893
frege,topic_0,0.0
jenkins-slave,topic_0,0.0
cqlsh,topic_322,0.2486852
debug-symbols,topic_625,0.1930639
arrow-functions,topic_100,0.15505837
chunked-encoding,topic_0,0.0
rbind,topic_795,0.1185372
varchar2,topic_0,0.0
random-sample,topic_0,0.0
app-config,topic_499,0.08862706
armadillo,topic_435,0.08953342
aws-iot,topic_107,0.10423185
concept,topic_0,0.0
canjs,topic_0,0.0
custom-fields,topic_539,0.33151892
django-crispy-forms,topic_675,0.08368472
modx-evolution,topic_0,0.0
sni,topic_0,0.0
glyphicons,topic_1199,0.07649402
lightning,topic_0,0.0
jquery,topic_0,0.0
degrees,topic_0,0.0
moovweb,topic_0,0.0
fsevents,topic_0,0.0
panels,topic_0,0.0
animator,topic_0,0.0
marklogic-9,topic_0,0.0
allegro,topic_0,0.0
filepicker,topic_0,0.0
android-geofence,topic_1301,0.064713545
runatserver,topic_0,0.0
allegro5,topic_0,0.0
resnet,topic_0,0.0
documents,topic_0,0.0
meshlab,topic_0,0.0
gear-vr,topic_0,0.0
android-gps,topic_600,0.20200934
kony,topic_0,0.0
correctness,topic_0,0.0
keyframe,topic_1244,0.19654289
event-receiver,topic_0,0.0
jump-list,topic_0,0.0
in-app,topic_0,0.0
jmockit,topic_154,0.30833682
confirm,topic_1039,0.1574694
nco,topic_0,0.0
rails-engines,topic_68,0.2510895
openrefine,topic_0,0.0
outlook-2016,topic_0,0.0
reasoning,topic_0,0.0
surf,topic_682,0.04095272
tipsy,topic_0,0.0
isodate,topic_0,0.0
deconvolution,topic_0,0.0
morris.js,topic_1283,0.031285167
apache-tez,topic_0,0.0
nm,topic_0,0.0
counting,topic_1254,0.19335246
scd,topic_0,0.0
dataflow,topic_0,0.0
lockscreen,topic_1301,0.106770836
wallpaper,topic_1173,0.05727273
objective-c-runtime,topic_1277,0.08599581
commandlink,topic_0,0.0
opencv3.0,topic_693,0.3154771
emit,topic_0,0.0
migrate,topic_0,0.0
project-structure,topic_0,0.0
intersection-observer,topic_0,0.0
flutter-dependencies,topic_711,0.08505602
payara,topic_0,0.0
libc++,topic_0,0.0
libsodium,topic_0,0.0
static-block,topic_0,0.0
microsoft-flow,topic_0,0.0
field,topic_1469,0.32826552
url-shortener,topic_0,0.0
xmltable,topic_0,0.0
hijri,topic_0,0.0
implode,topic_1157,0.005881585
asp.net-mvc-ajax,topic_0,0.0
worklight-server,topic_770,0.016113555
listiterator,topic_0,0.0
ilnumerics,topic_0,0.0
consistency,topic_0,0.0
onenote-api,topic_0,0.0
hazelcast-imap,topic_0,0.0
fabricjs2,topic_0,0.0
topology,topic_0,0.0
firefox-addon-sdk,topic_1205,0.19090065
php-7.1,topic_0,0.0
phabricator,topic_0,0.0
javafx-3d,topic_0,0.0
android-vibration,topic_0,0.0
glsurfaceview,topic_0,0.0
factory-method,topic_0,0.0
angular-material-7,topic_0,0.0
tostring,topic_1139,0.17466667
flyout,topic_0,0.0
powermail,topic_0,0.0
shibboleth,topic_0,0.0
smartface.io,topic_0,0.0
react-native-video,topic_0,0.0
facet-grid,topic_0,0.0
symfony2-easyadmin,topic_0,0.0
tin-can-api,topic_0,0.0
android-styles,topic_677,0.21390513
source-maps,topic_1239,0.028994469
avspeechsynthesizer,topic_0,0.0
mongodb-stitch,topic_0,0.0
transitive-dependency,topic_0,0.0
distortion,topic_0,0.0
raku,topic_0,0.0
ifft,topic_0,0.0
mplot3d,topic_355,0.0053586825
mathematical-optimization,topic_887,0.4263236
printers,topic_0,0.0
autoconf,topic_66,0.024827998
r-highcharter,topic_0,0.0
upgrade,topic_1224,0.47588202
jboss-4.2.x,topic_0,0.0
powerapps,topic_0,0.0
bada,topic_0,0.0
android-studio-3.3,topic_0,0.0
unsubscribe,topic_0,0.0
azure-api-management,topic_192,0.02299558
mrjob,topic_0,0.0
httpserver,topic_472,0.15170571
apache-tiles,topic_0,0.0
stateful-session-bean,topic_0,0.0
azure-cognitive-services,topic_0,0.0
downloadfile,topic_0,0.0
impersonation,topic_813,0.09088424
tensorflow.js,topic_842,0.08276748
mimekit,topic_0,0.0
php-5.6,topic_901,0.13087194
fosoauthserverbundle,topic_0,0.0
facebook-comments,topic_1009,0.0062358733
tumblr-themes,topic_0,0.0
bitconverter,topic_0,0.0
mat-file,topic_0,0.0
jsonschema,topic_177,0.11561214
tastypie,topic_1088,0.15221256
saucelabs,topic_0,0.0
qmessagebox,topic_0,0.0
rpc,topic_1469,0.1369606
headset,topic_0,0.0
crash-dumps,topic_356,0.0037493273
coderush,topic_0,0.0
processstartinfo,topic_0,0.0
google-app-engine-python,topic_1331,0.04965658
remote-server,topic_404,0.24966194
ssrs-tablix,topic_429,0.10053657
sliding-window,topic_0,0.0
android-music-player,topic_335,0.077699296
file-put-contents,topic_0,0.0
gulp-less,topic_0,0.0
include-path,topic_1196,0.18488024
git-workflow,topic_0,0.0
dynamicform,topic_0,0.0
dapper-extensions,topic_0,0.0
clearcase-ucm,topic_751,0.02222342
simulation,topic_1234,0.8470713
azure-mobile-services,topic_352,0.4119167
azure-virtual-network,topic_1259,0.007212657
filereference,topic_0,0.0
apiblueprint,topic_0,0.0
numba,topic_1358,0.1521851
i2c,topic_591,0.24950232
r.net,topic_0,0.0
android-menu,topic_470,0.061602183
hector,topic_0,0.0
paypal-subscriptions,topic_144,0.050966334
filesystems,topic_644,0.56375164
stored-functions,topic_1016,0.22187254
localtime,topic_0,0.0
xcode6.4,topic_0,0.0
explorer,topic_197,0.15034378
android-bundle,topic_0,0.0
opencv4android,topic_64,0.053551123
android-titlebar,topic_0,0.0
solaris,topic_874,0.079487726
factorial,topic_67,0.14499408
dcm4che,topic_0,0.0
gstreamer,topic_399,0.064848274
qstring,topic_29,0.10776669
bounded-contexts,topic_0,0.0
openshift-cartridge,topic_0,0.0
simple-framework,topic_278,0.119829826
background-subtraction,topic_0,0.0
timespan,topic_624,0.10820244
card.io,topic_0,0.0
static-content,topic_0,0.0
materialized-views,topic_787,0.027614214
openid,topic_235,0.21914673
mediawiki-extensions,topic_0,0.0
bucklescript,topic_0,0.0
new-window,topic_0,0.0
nswindow,topic_431,0.19097388
stage,topic_0,0.0
before-filter,topic_0,0.0
lazy-initialization,topic_0,0.0
self-modifying,topic_0,0.0
ancestor,topic_0,0.0
god,topic_0,0.0
nsalert,topic_0,0.0
stubbing,topic_0,0.0
gethashcode,topic_0,0.0
array-initialization,topic_0,0.0
training-data,topic_87,0.045665633
argumentnullexception,topic_0,0.0
pager,topic_0,0.0
mpi4py,topic_0,0.0
floating,topic_0,0.0
createfile,topic_0,0.0
concurrent-programming,topic_0,0.0
password-hash,topic_0,0.0
review,topic_0,0.0
pygobject,topic_287,0.05977971
dvd,topic_0,0.0
rx-cocoa,topic_0,0.0
ria,topic_904,0.104218364
drupal-themes,topic_0,0.0
hl7-fhir,topic_0,0.0
eloquent--relationship,topic_0,0.0
wiredtiger,topic_0,0.0
popcornjs,topic_0,0.0
binaryformatter,topic_0,0.0
underline,topic_0,0.0
windows-error-reporting,topic_0,0.0
uikeyboard,topic_881,0.041210312
reboot,topic_0,0.0
express-session,topic_413,0.0739063
mixpanel,topic_0,0.0
psd,topic_0,0.0
objective-c-blocks,topic_361,0.294888
claims-based-identity,topic_635,0.18870832
drupal-views,topic_847,0.31301394
openmodelica,topic_653,0.005639972
azure-traffic-manager,topic_0,0.0
cucumberjs,topic_1379,0.03176126
openfl,topic_0,0.0
non-linear-regression,topic_0,0.0
npm,topic_925,0.8855191
regex-group,topic_407,0.22991778
absolute-value,topic_0,0.0
docker-build,topic_0,0.0
wildfly-9,topic_0,0.0
mainwindow,topic_0,0.0
photos,topic_0,0.0
fileapi,topic_1359,0.1206721
asynchttpclient,topic_0,0.0
stack-smash,topic_0,0.0
anko,topic_1400,0.017608576
visual-c++-2010,topic_0,0.0
animationdrawable,topic_0,0.0
greensock,topic_1299,0.06562543
mx-record,topic_0,0.0
bcp,topic_81,0.32480112
gpsd,topic_0,0.0
opticalflow,topic_0,0.0
null-check,topic_0,0.0
android-syncadapter,topic_968,0.016430689
pycuda,topic_0,0.0
zend-session,topic_0,0.0
clang-static-analyzer,topic_0,0.0
synology,topic_0,0.0
ios-frameworks,topic_315,0.22216982
dummy-variable,topic_0,0.0
data-storage,topic_0,0.0
drone,topic_0,0.0
typeorm,topic_846,0.16478097
hue,topic_466,0.11560062
petapoco,topic_0,0.0
realm-mobile-platform,topic_1165,0.08790436
solr-boost,topic_0,0.0
filelock,topic_0,0.0
formflow,topic_0,0.0
asp.net-mvc-routing,topic_1135,0.085359834
visualsvn,topic_765,0.06877061
knockout-mvc,topic_0,0.0
python-3.4,topic_358,0.44528562
lauterbach,topic_0,0.0
text-mining,topic_412,0.09445567
yelp,topic_0,0.0
aesthetics,topic_0,0.0
nexmo,topic_0,0.0
lmfit,topic_0,0.0
django-template-filters,topic_820,0.03340846
crtp,topic_286,0.070111625
sequencefile,topic_0,0.0
greenlets,topic_0,0.0
nsmutabledictionary,topic_703,0.15297484
skphysicsbody,topic_858,0.09155015
speex,topic_0,0.0
mod-jk,topic_1083,0.012025647
parsefloat,topic_0,0.0
build-agent,topic_0,0.0
basex,topic_0,0.0
knife,topic_560,0.03338622
objectoutputstream,topic_56,0.065174714
veracode,topic_0,0.0
hce,topic_904,0.031761788
android-loadermanager,topic_0,0.0
angular8,topic_1330,0.12519671
marmalade,topic_0,0.0
django-sessions,topic_554,0.11696331
nsmutablestring,topic_0,0.0
rar,topic_0,0.0
superpowered,topic_0,0.0
google-signin,topic_765,0.3551578
print-preview,topic_0,0.0
arcgis-server,topic_0,0.0
swingx,topic_742,0.056466296
textfield,topic_1473,0.30514523
linkedin-jsapi,topic_0,0.0
newtons-method,topic_0,0.0
child-process,topic_0,0.0
mvc-mini-profiler,topic_0,0.0
enterprise,topic_1050,0.07044756
qsqltablemodel,topic_0,0.0
failover,topic_0,0.0
onitemclick,topic_0,0.0
passbook,topic_0,0.0
postman,topic_227,0.81866664
article,topic_0,0.0
scroller,topic_0,0.0
virtualenv,topic_158,0.5695657
mgtwitterengine,topic_0,0.0
acs,topic_0,0.0
prime-factoring,topic_0,0.0
8-bit,topic_0,0.0
jquery-easing,topic_0,0.0
ooad,topic_0,0.0
mutability,topic_0,0.0
uimenucontroller,topic_0,0.0
border-layout,topic_451,0.10131685
dtrace,topic_0,0.0
declarative-authorization,topic_0,0.0
sizzle,topic_0,0.0
regression-testing,topic_0,0.0
python.net,topic_232,0.064214334
vee-validate,topic_0,0.0
change-tracking,topic_0,0.0
lxc,topic_0,0.0
jscript,topic_1255,0.5405685
static-classes,topic_0,0.0
directx-12,topic_0,0.0
html5-filesystem,topic_0,0.0
gutenberg-blocks,topic_0,0.0
accountmanager,topic_521,0.036408126
android-calendar,topic_1230,0.12684746
ppp,topic_0,0.0
geometry-surface,topic_0,0.0
url-redirection,topic_1089,0.1821361
stop-words,topic_0,0.0
ebcdic,topic_0,0.0
jmx,topic_1062,0.32393304
network-interface,topic_0,0.0
skin,topic_0,0.0
app-id,topic_0,0.0
file-upload,topic_1093,0.83813155
cross-site,topic_0,0.0
google-cloud-dataprep,topic_0,0.0
playn,topic_0,0.0
content-negotiation,topic_0,0.0
filetable,topic_0,0.0
bash-trap,topic_0,0.0
django-pipeline,topic_0,0.0
dart-editor,topic_0,0.0
3d-model,topic_0,0.0
pgp,topic_721,0.035691522
skype,topic_1047,0.12202465
name-mangling,topic_0,0.0
facebook-likebox,topic_0,0.0
session-variables,topic_383,0.087931424
std-pair,topic_316,0.020509858
passkit,topic_0,0.0
parser-generator,topic_0,0.0
pastebin,topic_0,0.0
proxy-server,topic_0,0.0
laravel-middleware,topic_0,0.0
confluent-kafka,topic_0,0.0
use-case,topic_381,0.043530155
network-traffic,topic_0,0.0
mesos,topic_1459,0.07340393
replaykit,topic_0,0.0
gcc4.7,topic_0,0.0
bcrypt-ruby,topic_0,0.0
opencv3.1,topic_0,0.0
xmlnode,topic_0,0.0
geocode,topic_0,0.0
brightcove,topic_0,0.0
ampersand,topic_0,0.0
java-date,topic_0,0.0
qt4.8,topic_0,0.0
extractor,topic_0,0.0
browsermob,topic_0,0.0
nsurlsessionconfiguration,topic_0,0.0
ssms-2012,topic_0,0.0
iaas,topic_0,0.0
strace,topic_0,0.0
windowbuilder,topic_757,0.054144707
jain-sip,topic_0,0.0
asmack,topic_204,0.22134387
configuration-files,topic_680,0.34846115
mkmapviewdelegate,topic_0,0.0
nss,topic_0,0.0
drupal-blocks,topic_0,0.0
persistence.xml,topic_0,0.0
aws-load-balancer,topic_0,0.0
wow64,topic_0,0.0
sideloading,topic_0,0.0
pwm,topic_0,0.0
smartsheet-api,topic_0,0.0
amcharts,topic_1446,0.15287194
ios-app-extension,topic_665,0.10835763
logarithm,topic_0,0.0
uiactionsheet,topic_720,0.054224737
azure-container-service,topic_0,0.0
beego,topic_0,0.0
traceur,topic_0,0.0
street-address,topic_0,0.0
phonegap-build,topic_0,0.0
jersey-client,topic_197,0.11352177
dotnet-httpclient,topic_1070,0.14954397
canvasjs,topic_0,0.0
nsthread,topic_1021,0.08960751
messagebroker,topic_0,0.0
azure-storage-emulator,topic_0,0.0
asynccallback,topic_0,0.0
psr-0,topic_0,0.0
extra,topic_0,0.0
idl-programming-language,topic_0,0.0
wia,topic_0,0.0
create-view,topic_0,0.0
bndtools,topic_0,0.0
cancancan,topic_1026,0.059971668
sonarqube-5.0,topic_0,0.0
nullptr,topic_0,0.0
radio-button,topic_129,0.46779376
g++4.8,topic_0,0.0
robust,topic_0,0.0
mex,topic_575,0.16572201
nbconvert,topic_0,0.0
app.yaml,topic_0,0.0
apache-poi,topic_112,0.5241743
jenssegers-mongodb,topic_0,0.0
nsurlcache,topic_0,0.0
gcov,topic_0,0.0
php-carbon,topic_718,0.25843668
psr-4,topic_0,0.0
sahi,topic_0,0.0
kryo,topic_0,0.0
jmonkeyengine,topic_0,0.0
uicontainerview,topic_1272,0.061409563
numa,topic_0,0.0
jet,topic_0,0.0
gesture-recognition,topic_0,0.0
jquery-callback,topic_0,0.0
iscroll,topic_0,0.0
angular2-pipe,topic_0,0.0
google-geocoder,topic_221,0.02627803
bitbucket,topic_1457,0.14218926
buildpath,topic_0,0.0
last-modified,topic_0,0.0
cancel-button,topic_0,0.0
nothing,topic_0,0.0
jslint,topic_1211,0.024618018
virtual-dom,topic_0,0.0
nativescript-telerik-ui,topic_0,0.0
camel-ftp,topic_0,0.0
angular-elements,topic_0,0.0
wcag,topic_0,0.0
mysql-workbench,topic_589,0.7736264
gmp,topic_1352,0.14582956
hmisc,topic_0,0.0
android-remoteview,topic_0,0.0
point-in-polygon,topic_0,0.0
virus,topic_0,0.0
mysql-5.5,topic_0,0.0
hang,topic_0,0.0
8051,topic_0,0.0
mechanize,topic_1449,0.37595013
usps,topic_0,0.0
python-2.4,topic_0,0.0
time-format,topic_0,0.0
mediawiki,topic_906,0.24933334
windows-shell,topic_941,0.15363698
cobertura,topic_857,0.104076326
page-fault,topic_0,0.0
columnheader,topic_0,0.0
browser-extension,topic_0,0.0
sharepoint-designer,topic_154,0.44868034
contiguous,topic_0,0.0
sharepoint-api,topic_0,0.0
angular1.6,topic_0,0.0
fflush,topic_0,0.0
jackson-dataformat-xml,topic_0,0.0
relaycommand,topic_0,0.0
localforage,topic_0,0.0
obd-ii,topic_0,0.0
zend-view,topic_901,0.047140267
gulp-inject,topic_0,0.0
findbugs,topic_139,0.058867875
readystate,topic_0,0.0
pagemethods,topic_0,0.0
google-client,topic_0,0.0
tamil,topic_0,0.0
directoryinfo,topic_0,0.0
ssh-keys,topic_968,0.03529966
readxl,topic_0,0.0
osc,topic_0,0.0
getfiles,topic_0,0.0
cakephp-3.4,topic_0,0.0
jexcelapi,topic_0,0.0
j2mepolish,topic_0,0.0
novacode-docx,topic_0,0.0
data-driven-tests,topic_0,0.0
load-time,topic_0,0.0
angularjs-filter,topic_842,0.22279318
return-type,topic_761,0.2045585
moss,topic_861,0.025825791
crypto++,topic_813,0.042298757
handle,topic_847,0.20825885
full-text-indexing,topic_0,0.0
protovis,topic_0,0.0
avplayerlayer,topic_0,0.0
multilinestring,topic_0,0.0
zend-decorators,topic_0,0.0
livecycle-designer,topic_0,0.0
spring-cloud-netflix,topic_83,0.058548737
usb-flash-drive,topic_0,0.0
mixing,topic_0,0.0
rx-swift,topic_743,0.0057962346
csproj,topic_1436,0.12529798
datetime-parsing,topic_0,0.0
android-accessibility,topic_0,0.0
mongodb-indexes,topic_0,0.0
memory-limit,topic_0,0.0
dynamic-proxy,topic_0,0.0
modelform,topic_114,0.19270833
gwt-mvp,topic_0,0.0
self-join,topic_544,0.13725206
memory-profiling,topic_0,0.0
custom-view,topic_0,0.0
elasticsearch-mapping,topic_0,0.0
magento2.2,topic_0,0.0
revert,topic_0,0.0
boost-function,topic_0,0.0
datamodel,topic_0,0.0
nettcpbinding,topic_831,0.013677396
application-restart,topic_0,0.0
fisheye,topic_0,0.0
numerical-methods,topic_658,0.15569353
sequential,topic_0,0.0
manage.py,topic_0,0.0
nsfetchrequest,topic_1282,0.038221143
itemrenderer,topic_0,0.0
apache-flex,topic_935,0.6784147
design-time,topic_0,0.0
invert,topic_0,0.0
execv,topic_0,0.0
procfs,topic_0,0.0
infopath,topic_104,0.12082293
fixture,topic_0,0.0
dataform,topic_0,0.0
robot,topic_0,0.0
google-reader,topic_0,0.0
core-text,topic_758,0.024804315
access-modifiers,topic_761,0.16548555
expandable,topic_0,0.0
slidingmenu,topic_521,0.04441643
tail-call-optimization,topic_0,0.0
ssrs-grouping,topic_3,0.06569701
gauge,topic_0,0.0
rhel5,topic_0,0.0
ggts,topic_0,0.0
google-api,topic_87,0.6654981
mule-el,topic_338,0.013554492
windows-applications,topic_4,0.058483146
nsexception,topic_0,0.0
aviary,topic_0,0.0
invalidoperationexception,topic_0,0.0
assetbundle,topic_0,0.0
angularjs-injector,topic_0,0.0
ios8.3,topic_0,0.0
azure-resource-manager,topic_235,0.10794312
modbus-tcp,topic_0,0.0
gnome-shell,topic_0,0.0
indoor-positioning-system,topic_0,0.0
magicalrecord,topic_1499,0.026272282
ckfinder,topic_0,0.0
crc16,topic_0,0.0
text-formatting,topic_0,0.0
content-encoding,topic_0,0.0
pkcs#12,topic_0,0.0
magento-1.8,topic_311,0.503125
tsconfig,topic_0,0.0
pull-request,topic_352,0.17935857
xbap,topic_0,0.0
shelve,topic_0,0.0
jasny-bootstrap,topic_0,0.0
mouse-cursor,topic_0,0.0
less-mixins,topic_0,0.0
integer-arithmetic,topic_0,0.0
printing-web-page,topic_0,0.0
multiset,topic_0,0.0
apache-commons-fileupload,topic_0,0.0
structuremap,topic_159,0.029348912
avasset,topic_0,0.0
textinput,topic_1237,0.11094601
gulp-uglify,topic_0,0.0
hbase,topic_0,0.0
window-soft-input-mode,topic_0,0.0
itextpdf,topic_0,0.0
apacheds,topic_0,0.0
weather-api,topic_0,0.0
datastax-java-driver,topic_1048,0.19023879
oncreateoptionsmenu,topic_0,0.0
partial-application,topic_0,0.0
guacamole,topic_0,0.0
setcontentview,topic_0,0.0
imread,topic_0,0.0
eigen3,topic_723,0.063992836
rigid-bodies,topic_0,0.0
stream,topic_960,0.8047817
urlconnection,topic_1230,0.09341369
awk,topic_338,0.9119871
ruby-on-rails-2,topic_1116,0.11408669
outliers,topic_422,0.031812783
android-input-method,topic_545,0.057570264
sessionfactory,topic_0,0.0
c#-7.0,topic_0,0.0
gluon,topic_403,0.3527718
overlapped-io,topic_0,0.0
misra,topic_0,0.0
gnome-terminal,topic_0,0.0
obsolete,topic_0,0.0
firebase-crash-reporting,topic_0,0.0
hashchange,topic_0,0.0
dynatree,topic_0,0.0
rhodes,topic_0,0.0
struts-tags,topic_0,0.0
fragment-tab-host,topic_0,0.0
gtkmm3,topic_0,0.0
css-reset,topic_0,0.0
c++builder-6,topic_0,0.0
database-schema,topic_1084,0.08696087
mib,topic_0,0.0
keil,topic_0,0.0
skscene,topic_855,0.12185535
odoo-8,topic_705,0.16848981
surveymonkey,topic_0,0.0
freeswitch,topic_0,0.0
nearest-neighbor,topic_905,0.085524976
glass-mapper,topic_0,0.0
html.textboxfor,topic_0,0.0
nstableviewcell,topic_0,0.0
maven-tomcat-plugin,topic_0,0.0
phantom-dsl,topic_0,0.0
asp.net-mvc-5.2,topic_0,0.0
msbuild-4.0,topic_0,0.0
minix,topic_0,0.0
