,0,1
points,topic_785,0.028436113
putchar,topic_584,0.001207279
railo,topic_901,0.01094329
rds,topic_126,0.042272452
terraform-provider-aws,topic_660,0.02509586
underscore.js-templating,topic_162,0.00975246
slick-2.0,topic_806,0.0096391
atof,topic_800,0.008196721
timestamp-with-timezone,topic_253,0.016282775
android-mediaprojection,topic_883,0.0033390478
bottomnavigationview,topic_791,0.076297045
selenium-iedriver,topic_321,0.0092306305
plumber,topic_292,0.0039556925
pep8,topic_355,0.03378415
dynamics-crm-webapi,topic_570,0.0020672793
javascript-objects,topic_970,0.1274295
mayavi,topic_6,0.012796021
appharbor,topic_756,0.02286867
keyboard-hook,topic_996,0.011649093
osx-leopard,topic_746,0.019380786
localnotification,topic_956,0.007710429
contravariance,topic_43,0.013644585
smtplib,topic_633,0.0039693904
hateoas,topic_882,0.024104534
http-redirect,topic_485,0.012805172
contao,topic_424,0.004336751
jack,topic_678,0.0061691687
gridpane,topic_146,0.006089471
nestedscrollview,topic_504,0.008906706
renderer,topic_848,0.01819372
audiotrack,topic_968,0.01312309
naivebayes,topic_838,0.012433818
google-feed-api,topic_842,0.0038174961
androidq,topic_152,0.005218457
aio,topic_723,0.0029100177
effective-java,topic_841,0.015684484
httpcookie,topic_105,0.005205013
declarative-services,topic_860,0.0053898264
tomcat,topic_197,0.829179
tf.keras,topic_537,0.0070282263
packagemaker,topic_5,0.008269068
ios-extensions,topic_158,0.010607504
sunspot,topic_655,0.02643028
final,topic_477,0.07003427
google-api-client,topic_866,0.06307511
cube,topic_435,0.022615638
applescript-objc,topic_200,0.0055196933
basic4android,topic_521,0.009800885
tabwidget,topic_719,0.014463648
cqrs,topic_603,0.031439394
bsod,topic_812,0.0044265855
auditing,topic_962,0.0047697187
col,topic_16,0.003569031
audiocontext,topic_158,0.0058067706
visible,topic_129,0.054608487
sql-server-2008,topic_584,0.48872766
visual-studio-cordova,topic_111,0.0142634
ehcache-3,topic_298,0.0040939837
django-postgresql,topic_789,0.00925117
android-sdk-2.3,topic_888,0.041898184
elevated-privileges,topic_854,0.005735958
siddhi,topic_927,0.00884313
crystal-reports-xi,topic_163,0.026078643
best-in-place,topic_342,0.002743145
crystal-reports-8.5,topic_976,0.003269533
google-data-studio,topic_845,0.011361087
python-mock,topic_204,0.024202378
calculated-field,topic_401,0.0076686386
asp.net-core-mvc-2.0,topic_955,0.00732728
.net-4.6.1,topic_759,0.0069283214
ddp,topic_173,0.01513722
scipy-optimize,topic_379,0.0012079402
autofill,topic_432,0.04562394
osx-elcapitan,topic_686,0.0579312
craftyjs,topic_937,0.0069068763
beyondcompare,topic_293,0.012664027
hugo,topic_582,0.020928152
jenkins-blueocean,topic_292,0.004440682
frameset,topic_77,0.019800276
unreal-development-kit,topic_78,0.0034232044
flexbuilder,topic_935,0.014403853
stm32,topic_564,0.05056629
hikaricp,topic_21,0.026542408
armv6,topic_833,0.0029398703
visual-sourcesafe,topic_293,0.047220133
innerhtml,topic_990,0.07942296
x++,topic_752,0.044044796
dynamics-365,topic_772,0.019330963
http-live-streaming,topic_960,0.10986036
inputaccessoryview,topic_773,0.0031651086
resignfirstresponder,topic_444,0.0037957423
regex-lookarounds,topic_88,0.007584036
aws-sdk-go,topic_385,0.005057031
spring-boot-test,topic_989,0.022256982
uppercase,topic_141,0.059569426
.doc,topic_472,0.0070059593
public-html,topic_51,0.0034488372
tabcontrol,topic_853,0.090188235
alexa-skills-kit,topic_637,0.048720144
apache-zeppelin,topic_665,0.023466066
frequency-analysis,topic_843,0.009620772
reloaddata,topic_690,0.024413172
second-level-cache,topic_811,0.022571137
flutter-web,topic_711,0.009381612
google-cloud-run,topic_979,0.011858798
azure-data-factory-2,topic_877,0.01751464
pdflatex,topic_551,0.019622222
tensorflow-estimator,topic_390,0.008328445
double-precision,topic_110,0.009116095
bigdata,topic_225,0.25065207
multiple-instances,topic_451,0.040185645
mvel,topic_829,0.0036831044
django-mptt,topic_114,0.029480824
picasa,topic_731,0.017059598
utf-16,topic_78,0.028830988
validationrules,topic_76,0.0007326359
titanium-mobile,topic_239,0.066649
google-cast-sdk,topic_767,0.005522602
yahoo-mail,topic_187,0.0051071774
sctp,topic_591,0.004867496
rcurl,topic_962,0.010823266
typename,topic_651,0.0075717755
spread-syntax,topic_178,0.011181224
oozie-coordinator,topic_237,0.019651232
matlab-table,topic_542,0.004697359
keyevent,topic_748,0.035440627
html.dropdownlistfor,topic_302,0.017193811
gitlab-api,topic_346,0.011921871
quote,topic_343,0.023795605
ui-select,topic_418,0.026372155
mediainfo,topic_238,0.003338921
appcmd,topic_414,0.014100342
vimeo-api,topic_610,0.026860721
bookmarks,topic_676,0.026202986
tinkerpop,topic_632,0.021371381
janusgraph,topic_811,0.02874924
amazon-appstore,topic_0,0.004104611
dialect,topic_950,0.0009380268
term-document-matrix,topic_999,0.010423058
sqlgeography,topic_197,0.004583709
odoo-11,topic_624,0.032583985
flink-streaming,topic_14,0.14013964
ansible-2.x,topic_381,0.028925732
web3js,topic_22,0.017125025
imgur,topic_822,0.023876669
angular2-ngmodel,topic_640,0.027975906
spread,topic_880,0.009758562
aws-sdk-js,topic_45,0.0057228073
countries,topic_8,0.006938925
copy,topic_631,0.2529525
matomo,topic_648,0.031084236
web-project,topic_451,0.00568259
cakephp-3.0,topic_880,0.22412784
android-storage,topic_622,0.0046773045
kohana-3.2,topic_328,0.0050237924
dynamic-cast,topic_723,0.011001814
spring-cache,topic_179,0.012408887
multer,topic_398,0.05862018
hibernate-annotations,topic_227,0.026476419
intel,topic_342,0.034947537
procmail,topic_62,0.01029232
android-drawable,topic_259,0.16159624
g1gc,topic_345,0.01171187
observers,topic_659,0.010733578
azure-management-api,topic_169,0.0016103655
cloudify,topic_806,0.0075250417
pinterest,topic_226,0.02007934
pyopengl,topic_579,0.028197011
filereader,topic_288,0.16012385
contenteditable,topic_990,0.07584742
permission-denied,topic_801,0.010735496
ddev,topic_321,0.0049877
icu,topic_78,0.019215588
vscode-settings,topic_416,0.026541246
tensorflow-serving,topic_403,0.006128332
mpdf,topic_765,0.054765057
comobject,topic_125,0.022651128
cucumber-junit,topic_598,0.021641253
google-nativeclient,topic_166,0.019285884
snakeyaml,topic_829,0.0051266267
pubnub,topic_871,0.02118765
mercurial-hook,topic_914,0.0012476369
hmacsha1,topic_280,0.016457578
mysql-error-1005,topic_979,0.011701206
loc,topic_204,0.010383236
ole,topic_356,0.019066127
prop,topic_913,0.012998992
powerbi-desktop,topic_313,0.0095298
sql-agent-job,topic_188,0.013990687
aem,topic_118,0.13821316
store,topic_646,0.13048126
xbuild,topic_325,0.0077975453
directed-acyclic-graphs,topic_940,0.021251418
filenet-content-engine,topic_785,0.005053107
equation,topic_858,0.029115455
mathjax,topic_377,0.06173348
colorbox,topic_488,0.029647423
webhooks,topic_423,0.07180828
easymock,topic_535,0.027801499
google-cloud-composer,topic_296,0.012603244
odm,topic_783,0.0032382957
.so,topic_704,0.005040217
uber-api,topic_517,0.020372849
formsauthentication,topic_31,0.010177536
subform,topic_947,0.009113641
globals,topic_495,0.013374364
unique-ptr,topic_47,0.02546806
template-literals,topic_494,0.015548176
r.java-file,topic_28,0.008665744
channel,topic_520,0.06809915
plotly.js,topic_398,0.008621234
proxmox,topic_393,0.004715781
gprs,topic_365,0.006307245
svelte,topic_832,0.009171416
google-vr,topic_996,0.016921228
activemerchant,topic_109,0.025153877
spring-cloud,topic_83,0.11479669
application-pool,topic_9,0.049134586
windows-server-2012-r2,topic_267,0.09195276
rmi,topic_139,0.12369231
ios7.1,topic_669,0.036600206
mpeg-dash,topic_25,0.014899185
jspdf,topic_519,0.06518074
deduplication,topic_133,0.012115645
rcp,topic_348,0.05678071
go-gin,topic_169,0.0014519689
bazel,topic_426,0.087506145
nib,topic_370,0.07846522
bus,topic_904,0.008903889
lightbox,topic_525,0.059114236
firebase-cli,topic_244,0.013307623
phpunit-testing,topic_922,0.007319333
server-administration,topic_952,0.008330886
nsnotifications,topic_208,0.02137494
kml,topic_168,0.07585084
jboss5.x,topic_943,0.048083257
z-order,topic_591,0.00769038
code-analysis,topic_295,0.10612907
ringcentral,topic_390,0.001960747
database-replication,topic_381,0.04097696
tizen,topic_646,0.049432278
share-extension,topic_773,0.0026697002
performancepoint,topic_685,0.0022520812
pdflib,topic_276,0.0019572158
firebase-remote-config,topic_244,0.012503664
spring-security-oauth2,topic_21,0.07554896
ssrs-expression,topic_861,0.0047692144
synthesizer,topic_924,0.005941756
reactivex,topic_461,0.021114513
na,topic_795,0.13423358
treeset,topic_340,0.021012051
isomorphic-javascript,topic_123,0.0016547625
cronexpression,topic_127,0.016236287
shiny-server,topic_694,0.027589211
template-matching,topic_929,0.009142486
reverse-dns,topic_342,0.0017963385
data-fitting,topic_40,0.022691948
django-csrf,topic_94,0.028345574
cascade,topic_454,0.049105
asp.net-web-api2,topic_734,0.14606854
inversifyjs,topic_167,0.0043458417
api-platform.com,topic_375,0.029435236
typeconverter,topic_9,0.028765604
google-trends,topic_541,0.0050351685
sumo,topic_981,0.00689094
lib,topic_508,0.02233525
stateful,topic_578,0.0052811746
numpy-ndarray,topic_559,0.045498054
handsontable,topic_160,0.00054953614
kivy-language,topic_131,0.08167997
android-applicationinfo,topic_599,0.013392857
rhino,topic_492,0.038285643
aws-fargate,topic_287,0.014706262
lua-table,topic_709,0.05211765
raml,topic_55,0.010553201
strpos,topic_384,0.028963778
beacon,topic_810,0.02238002
android-layoutparams,topic_38,0.0013465779
crashlytics-android,topic_527,0.009290528
orchardcms-1.7,topic_683,0.017436322
flask-restplus,topic_562,0.00958696
nsusernotification,topic_919,0.0065633026
rails-migrations,topic_674,0.0042170286
azure-application-gateway,topic_352,0.01658202
handler,topic_487,0.14068118
bootstrap-selectpicker,topic_318,0.005396661
bokeh,topic_363,0.117602564
userinfo,topic_310,0.010446261
appcompatactivity,topic_269,0.004361611
xtext,topic_284,0.034970798
d,topic_585,0.04306709
inspector,topic_632,0.010367481
remotewebdriver,topic_324,0.0025997066
soapui,topic_762,0.3904358
gunicorn,topic_275,0.060794767
wadl,topic_55,0.0075734733
logistic-regression,topic_838,0.033689395
soapserver,topic_558,0.0031065645
cs-cart,topic_52,0.011884313
android-mediasession,topic_587,0.0020601226
kanban,topic_614,0.0035569475
tidyeval,topic_652,0.012728614
uiapplicationdelegate,topic_476,0.023072924
gcc-warning,topic_975,0.066408806
csvhelper,topic_825,0.011252291
nsbundle,topic_217,0.0037209713
scalatra,topic_644,0.015511616
nsimageview,topic_557,0.012770457
mgwt,topic_800,0.010080223
ssrs-2014,topic_861,0.0038786484
python-tesseract,topic_279,0.018701624
leakcanary,topic_966,0.008447254
react-data-grid,topic_95,0.0046029
predis,topic_391,0.010887676
heap-dump,topic_332,0.013923528
android-keystore,topic_769,0.013324751
nodeunit,topic_517,0.0025387122
omnet++,topic_177,0.08940225
farseer,topic_898,0.0063716597
css-variables,topic_481,0.0025497838
hal,topic_295,0.019189155
viewcontroller,topic_518,0.1436379
tidyr,topic_652,0.1271146
lookup-tables,topic_843,0.019545695
cherrypy,topic_559,0.06542421
gaussianblur,topic_475,0.0041337167
sticky,topic_433,0.04554981
hadoop-partitioning,topic_237,0.019254904
scheduling,topic_593,0.14650616
lilypond,topic_498,0.006582055
sonarqube-4.5,topic_730,0.00829783
gitlab-ce,topic_321,0.004897425
post-commit-hook,topic_60,0.0012489051
wifimanager,topic_966,0.019434089
springboard,topic_669,0.007831758
r-corrplot,topic_962,0.002950254
boot2docker,topic_528,0.011341308
precompiled,topic_285,0.0076599745
finally,topic_761,0.0057732635
finalize,topic_332,0.007500297
lg,topic_966,0.0069703357
connect-by,topic_437,0.007688548
eventtrigger,topic_443,0.013658292
custom-data-attribute,topic_911,0.016932387
autohotkey,topic_993,0.14844802
deeplink,topic_472,0.010388146
minify,topic_77,0.10618359
android-contentprovider,topic_212,0.071911536
kafka-consumer-api,topic_882,0.10032285
relativelayout,topic_397,0.12092748
lyx,topic_551,0.0066541964
cloudcontrol,topic_691,0.006204507
windows-phone-8.1,topic_832,0.2716177
pythonpath,topic_940,0.018532272
dicom,topic_685,0.019846993
fallback,topic_522,0.01919237
flask-mongoengine,topic_213,0.011295658
ubuntu,topic_750,0.8013115
firefox-developer-tools,topic_250,0.024517996
microsoft-web-deploy,topic_764,0.0038433587
jira-rest-api,topic_605,0.037248172
caliburn.micro,topic_121,0.06508748
mouse-listeners,topic_902,0.0012842473
loopj,topic_203,0.009166727
self,topic_697,0.0020198093
detachedcriteria,topic_183,0.008532045
equivalent,topic_479,0.016028253
hiera,topic_568,0.009566514
ios8,topic_987,0.18211567
catel,topic_222,0.016371265
twitter-bootstrap-rails,topic_336,0.003645311
multivalue,topic_947,0.008149554
derby,topic_305,0.15437868
win-universal-app,topic_817,0.24695632
ormlite,topic_599,0.13757184
distutils,topic_555,0.021269925
disabled-input,topic_447,0.044149686
normalize,topic_147,0.00939124
html-encode,topic_135,0.013741144
backtrace,topic_907,0.006927522
method-call,topic_451,0.012972605
spring-social-facebook,topic_230,0.021174157
page-object-gem,topic_674,0.0013843896
lotus-formula,topic_752,0.01121311
unsigned-long-long-int,topic_103,0.0078007127
lme4,topic_16,0.012748497
android-contentresolver,topic_760,0.026422167
mixed-models,topic_645,0.012544235
runloop,topic_409,0.004394026
neo4jclient,topic_512,0.015367655
preflight,topic_37,0.006719851
messenger,topic_912,0.024806984
es6-proxy,topic_942,0.006787826
bxslider,topic_771,0.060045812
facebook-share,topic_636,0.015953278
mapsforge,topic_259,0.006478873
ihttphandler,topic_31,0.022135
paint,topic_848,0.06352363
battery,topic_974,0.023740416
audit-logging,topic_225,0.008885718
iteration,topic_559,0.38158587
pyramid,topic_193,0.08951325
access-rights,topic_854,0.0040461505
choropleth,topic_422,0.013690265
cmp,topic_997,0.0021952328
comm,topic_811,0.0077577317
snmp-trap,topic_747,0.0028392074
dokku,topic_93,0.029509244
jqwidget,topic_466,0.012793489
hashmap,topic_781,0.23307356
path-finding,topic_108,0.06596616
cognos,topic_399,0.016458262
checkin,topic_118,0.013088939
confluence,topic_659,0.014350412
load-testing,topic_207,0.15740566
specflow,topic_706,0.050212312
string-literals,topic_616,0.054996952
data-representation,topic_79,0.00962936
android-typeface,topic_487,0.0074244263
happy,topic_236,0.006594396
googlebot,topic_42,0.003976135
web-site-project,topic_207,0.023467524
glfw,topic_850,0.026177885
ruby-2.1,topic_958,0.014041162
http-compression,topic_508,0.018228345
jackrabbit,topic_785,0.024155835
form-authentication,topic_31,0.01939665
mongorestore,topic_213,0.012280948
azcopy,topic_845,0.0022855147
having,topic_731,0.03446322
pushviewcontroller,topic_690,0.026406882
tee,topic_693,0.021475257
colormatrix,topic_631,0.00311013
tablelayoutpanel,topic_167,0.017165082
netcat,topic_503,0.046083413
scala-ide,topic_545,0.009206128
antlr3,topic_898,0.036394753
automake,topic_66,0.06576825
mat-table,topic_119,0.030701095
owl-carousel,topic_411,0.057583675
nscombobox,topic_460,0.010630327
kraken.js,topic_817,0.005317945
database-indexes,topic_711,0.031099046
wicket-6,topic_673,0.013427994
selectionchanged,topic_295,0.01517948
launching-application,topic_274,0.0025444583
jfreechart,topic_144,0.13017465
android-auto,topic_28,0.0019563253
joomla3.1,topic_277,0.015212636
android-linearlayout,topic_737,0.050934725
testcafe,topic_157,0.020048255
web-parts,topic_150,0.05131712
remote-validation,topic_319,0.0063412758
alfresco,topic_231,0.20266932
flipview,topic_817,0.0070830504
asynctaskloader,topic_212,0.0047270856
continuous-deployment,topic_920,0.09715838
openmpi,topic_756,0.042955726
nmap,topic_947,0.015350085
token,topic_849,0.18178502
geckofx,topic_629,0.036527283
scala-2.9,topic_980,0.0054693394
simulated-annealing,topic_152,0.0062748245
bufferedwriter,topic_58,0.095557965
openedge,topic_393,0.03755014
praw,topic_283,0.01706845
virtual-inheritance,topic_118,0.011580611
transparent,topic_128,0.083355606
yamldotnet,topic_898,0.004969482
data-analysis,topic_204,0.14917877
packet-loss,topic_209,0.0061440407
spring-aop,topic_713,0.20021315
qaction,topic_29,0.0034196242
reply,topic_979,0.015877394
gigya,topic_972,0.0043368847
intellij-15,topic_445,0.008919276
alloc,topic_156,0.013633584
toolstrip,topic_575,0.006564498
django-allauth,topic_512,0.029823324
eclipse-luna,topic_332,0.018662618
sass-loader,topic_199,0.0048856386
mapbox-gl,topic_377,0.030272916
aws-codecommit,topic_880,0.014066156
picasso,topic_587,0.047567304
cloudkit,topic_134,0.07368932
openlayers-3,topic_649,0.04615631
deterministic,topic_79,0.01849564
exslt,topic_471,0.017364176
pagerslidingtabstrip,topic_487,0.00967941
json-web-token,topic_707,0.0012968658
require,topic_123,0.01252338
xquery-sql,topic_480,0.01609119
getstring,topic_625,0.006396319
squarespace,topic_271,0.0031897505
ubuntu-10.10,topic_796,0.009782412
postgresql-9.3,topic_783,0.027467528
m2m,topic_859,0.019491998
spring-rest,topic_83,0.034113355
digit,topic_299,0.011131645
typeface,topic_904,0.012601121
vlsi,topic_329,0.005270192
shapely,topic_793,0.009291269
coremidi,topic_501,0.0026159382
uislider,topic_179,0.040487193
sonata-user-bundle,topic_802,0.0077743595
querydsl,topic_454,0.05996616
spnego,topic_82,0.020048732
type-level-computation,topic_163,0.009681511
anomaly-detection,topic_108,0.010507642
bcd,topic_895,0.002406606
alfresco-webscripts,topic_231,0.019602811
doctype,topic_541,0.031651843
nsstream,topic_333,0.008615357
nunjucks,topic_810,0.010267711
mongodb-.net-driver,topic_159,0.03495687
google-fit-sdk,topic_878,0.017237978
indexof,topic_457,0.09944981
quotes,topic_910,0.059186783
bs4,topic_633,0.002181425
.net-4.6.2,topic_996,0.0040897815
www-mechanize,topic_510,0.012584034
nstimezone,topic_179,0.0066153784
contentplaceholder,topic_220,0.0083206585
google-glass,topic_871,0.034530055
fiware,topic_601,0.058698367
phishing,topic_117,0.008322798
accelerometer,topic_904,0.08020284
throws,topic_727,0.014427779
ssrs-2016,topic_861,0.008401786
administrator,topic_150,0.019068921
apple-tv,topic_724,0.036437992
recurring,topic_35,0.007510973
insert-update,topic_135,0.025498405
game-maker,topic_156,0.027806755
where-in,topic_572,0.00662351
ember-simple-auth,topic_683,0.031849243
clock,topic_613,0.113521814
android-popupwindow,topic_587,0.006344357
intel-fpga,topic_833,0.00759709
postsharp,topic_993,0.038040802
rfc5545,topic_435,0.0025542125
uitouch,topic_720,0.010582139
html-webpack-plugin,topic_892,0.010930317
openstreetmap,topic_499,0.08532936
autodesk-model-derivative,topic_692,0.009893472
http-method,topic_571,0.007360317
lighttable,topic_245,0.0045042797
directshow,topic_772,0.0627323
visual-studio-debugging,topic_290,0.04144661
oracleclient,topic_133,0.017626733
jquery-validation-engine,topic_164,0.008478996
android-listview,topic_490,0.39919665
qtreewidgetitem,topic_128,0.008867618
mailboxer,topic_941,0.0076232026
jai,topic_213,0.020937433
spinnaker,topic_342,0.0037807412
ssi,topic_801,0.0036811966
binarywriter,topic_909,0.0072346292
crosswalk-runtime,topic_971,0.008468464
mousedown,topic_866,0.015842438
lxml,topic_377,0.20362112
easing,topic_934,0.013921526
aliasing,topic_27,0.0060486286
delphi-xe5,topic_939,0.075432554
pprint,topic_355,0.0057533947
model-associations,topic_797,0.03843756
binary-tree,topic_258,0.17130353
robolectric,topic_789,0.10739096
command-line-arguments,topic_682,0.11152866
branching-and-merging,topic_93,0.09691331
duplicate-removal,topic_437,0.03314159
inkscape,topic_209,0.028068833
orientation,topic_524,0.13320391
viewwillappear,topic_370,0.019484181
presentmodalviewcontroller,topic_690,0.02007392
grep,topic_868,0.6848038
slack-api,topic_807,0.04897678
openal,topic_850,0.010342913
restructuredtext,topic_283,0.0464292
knpmenubundle,topic_375,0.0070902393
backpressure,topic_211,0.0050940164
chai-as-promised,topic_757,0.0039452966
perfect-forwarding,topic_316,0.0136857005
android-listfragment,topic_235,0.05051498
zombie.js,topic_439,0.010547581
polyfills,topic_937,0.041339185
amazon-vpc,topic_331,0.029211758
sitecore-mvc,topic_658,0.017991329
linq-to-excel,topic_265,0.0030552873
angle,topic_456,0.038211185
rotativa,topic_288,0.015891211
android-pay,topic_380,0.011406801
truncate,topic_390,0.01586881
skip-lists,topic_701,0.004161332
nsstring,topic_758,0.023527153
listpicker,topic_361,0.009913229
interface-builder,topic_910,0.2008046
drop-table,topic_715,0.00024109734
specialization,topic_751,0.019673748
quandl,topic_537,0.005542081
typescript2.0,topic_119,0.18863533
python-sphinx,topic_283,0.12636685
tryparse,topic_994,0.008174812
derived,topic_932,0.017641002
pygal,topic_15,0.0047867466
autodoc,topic_446,0.005510816
vocabulary,topic_180,0.008498189
fltk,topic_435,0.0072696814
touch-event,topic_504,0.06550676
findviewbyid,topic_0,0.015688375
facebook-messenger,topic_414,0.10994519
interceptor,topic_120,0.07675019
qlabel,topic_174,0.014501813
import-from-csv,topic_233,0.011970223
tpl-dataflow,topic_581,0.020429375
sql-agent,topic_112,0.0068137776
vscode-tasks,topic_589,0.009735578
azure-storage-queues,topic_352,0.014496653
mouseclick-event,topic_927,0.013751411
web-sql,topic_576,0.09562592
seed,topic_27,0.019104084
wear-os,topic_908,0.1349545
epub,topic_757,0.02839552
feathersjs,topic_652,0.042989094
jsch,topic_402,0.031106817
android-wear-data-api,topic_908,0.014644749
custom-keyboard,topic_665,0.012417334
android-gridlayout,topic_737,0.006939228
react-jsx,topic_18,0.19801012
submit-button,topic_957,0.0019027431
dense-rank,topic_99,0.008651683
datacolumn,topic_383,0.0040979255
uiprogressview,topic_836,0.012155798
liquid-layout,topic_869,0.004988422
netezza,topic_715,0.0021816848
wakelock,topic_239,0.018217025
google-drive-android-api,topic_241,0.012048527
telerik-grid,topic_979,0.12367032
sts-springsourcetoolsuite,topic_561,0.055294257
imdb,topic_204,0.023145176
partials,topic_327,0.036904193
resizable,topic_199,0.008691085
xlc,topic_626,0.0031936439
xlwt,topic_15,0.01966765
google-analytics-firebase,topic_313,0.0068383445
onsen-ui,topic_663,0.06492281
requestdispatcher,topic_835,0.017466284
monad-transformers,topic_129,0.038897015
hough-transform,topic_929,0.021138795
android-broadcast,topic_212,0.02727349
scriptaculous,topic_151,0.23295093
amazon-product-api,topic_637,0.013739983
erd,topic_8,0.04838907
keep-alive,topic_169,0.007967349
parallel.foreach,topic_639,0.023521546
twitch,topic_613,0.03688374
robots.txt,topic_192,0.014037408
maximo-anywhere,topic_897,0.0033065504
amazon-athena,topic_126,0.05406814
arduino-uno,topic_392,0.10099743
directx-9,topic_879,0.023090996
opendaylight,topic_912,0.018002355
wakeup,topic_907,0.0037989635
logback,topic_463,0.13903306
openstack-neutron,topic_437,0.007688548
infragistics,topic_307,0.12212075
code-conversion,topic_734,0.0044819773
xades4j,topic_387,0.0038732954
associativity,topic_682,0.0041903397
min,topic_664,0.07973824
curve-fitting,topic_642,0.16369186
gspread,topic_982,0.01941508
arcgis-js-api,topic_226,0.014440036
python-3.5,topic_633,0.017839506
nsviewcontroller,topic_183,0.016953284
standard-error,topic_858,0.004332057
xcode7,topic_315,0.26480383
sftp,topic_402,0.08089944
cells,topic_987,0.016536549
officer,topic_933,0.0047424473
javascript-debugger,topic_452,0.02299078
spring-amqp,topic_230,0.1248188
simple.data,topic_68,0.012015774
cloud9-ide,topic_8,0.06611848
openldap,topic_603,0.031872295
invite,topic_972,0.0065499456
alpine,topic_609,0.06642895
jbuilder,topic_27,0.011997445
project-template,topic_219,0.0104911085
select2,topic_26,0.017366746
text-parsing,topic_429,0.039418913
iscroll4,topic_525,0.0050053857
hockeyapp,topic_621,0.010909713
branch-prediction,topic_440,0.015822029
rebar,topic_277,0.021919806
licensing,topic_284,0.05749436
shellexecute,topic_535,0.014350638
refluxjs,topic_409,0.007507282
meta-boxes,topic_7,0.041560315
boost-python,topic_912,0.044510495
ipdb,topic_283,0.007918353
custom-validators,topic_839,0.029942729
canoe,topic_380,0.002981192
git-clone,topic_177,0.059282243
rfc,topic_202,0.014758874
unity-editor,topic_159,0.0018502225
air,topic_584,0.06314227
haskell-stack,topic_129,0.057152852
bitcode,topic_315,0.017085193
cycle,topic_64,0.074903324
business-process-management,topic_534,0.017402189
sql-server-ce,topic_629,0.29605263
django-tables2,topic_396,0.005068336
mfmessagecomposeview,topic_208,0.008798686
siteminder,topic_473,0.016531222
higher-order-functions,topic_806,0.049554538
m,topic_929,0.016217232
continuous-delivery,topic_920,0.022287747
ta-lib,topic_777,0.0040194886
sax,topic_670,0.00845273
appcelerator,topic_239,0.13128826
laravel-mix,topic_24,0.018259386
solr6,topic_99,0.0077238884
sqldf,topic_795,0.04028155
dynamic-library,topic_187,0.012905234
readonly,topic_680,0.033461273
mdx,topic_435,0.0738033
smart-table,topic_821,0.01623337
uitextviewdelegate,topic_987,0.0039714905
color-profile,topic_520,0.006053835
os.system,topic_363,0.01577258
httpd.conf,topic_801,0.018374112
keynote,topic_200,0.002478474
java.util.logging,topic_814,0.031894665
heredoc,topic_762,0.054888103
net-http,topic_137,0.001225638
ng-hide,topic_208,0.009971844
targeting,topic_563,0.007789705
closures,topic_649,0.14329168
tooltip,topic_140,0.14284335
vb6-migration,topic_126,0.032287266
ripple,topic_448,0.079062305
ellipsis,topic_63,0.021360625
asp.net-apicontroller,topic_106,0.010719406
rvalue,topic_620,0.02808204
gwt-super-dev-mode,topic_141,0.0074276836
itemtouchhelper,topic_732,0.001166237
xml-documentation,topic_325,0.019282738
dynamic-reports,topic_7,0.018810343
build-process,topic_566,0.103011966
computation-theory,topic_541,0.014144951
sqldataadapter,topic_772,0.012676308
volt,topic_696,0.0034567486
firemonkey,topic_667,0.17487617
jsonstore,topic_466,0.013808421
return-value,topic_424,0.11744696
r-factor,topic_581,0.01743971
autoprefixer,topic_502,0.006972613
hapijs,topic_543,0.026915176
spring-session,topic_227,0.027832847
toolbar,topic_677,0.1662189
amend,topic_735,0.00574866
paper-elements,topic_652,0.023638856
virtual-machine,topic_256,0.16273566
sim-card,topic_327,0.01559594
graphlab,topic_821,0.010960576
angular-chart,topic_208,0.013772877
uninstall,topic_453,0.017561186
py2app,topic_746,0.026688773
pagespeed,topic_280,0.06890196
pickle,topic_642,0.24026425
data-munging,topic_16,0.0018701449
qcheckbox,topic_232,0.013221395
openjdk,topic_507,0.03202207
ef-core-2.0,topic_5,0.028685419
gtk2,topic_258,0.014571355
tx-news,topic_452,0.026077323
android.mk,topic_245,0.0057674726
amazon-rds-aurora,topic_331,0.015273619
smartgit,topic_680,0.007649354
countdowntimer,topic_341,0.36543447
mapply,topic_899,0.015819836
libevent,topic_61,0.015663998
vue.js,topic_365,0.6170677
collect,topic_961,0.02701944
yii-extensions,topic_495,0.04225352
url-parameters,topic_387,0.030897932
buttonclick,topic_760,0.027204564
hornetq,topic_534,0.0161909
script-tag,topic_818,0.008135413
builder-pattern,topic_536,0.009803389
operation,topic_62,0.031956807
hp-uft,topic_374,0.04444395
cartesian,topic_11,0.005650618
lapack,topic_803,0.026792977
aws-elasticsearch,topic_874,0.0020026788
default-arguments,topic_6,0.005346694
equation-solving,topic_676,0.014615597
ubuntu-server,topic_316,0.024974044
pdf.js,topic_566,0.027756922
nxp-microcontroller,topic_997,0.0021615892
console.writeline,topic_85,0.0057930653
libwebsockets,topic_583,0.0049633146
osclass,topic_23,0.007911524
aix,topic_33,0.062446706
abbreviation,topic_426,0.0089965
symfony-security,topic_175,0.007353179
chained,topic_252,0.007907305
queue,topic_240,0.3419092
jgrapht,topic_597,0.0039814953
amd,topic_222,0.06810629
ibm-integration-bus,topic_611,0.012275903
security-roles,topic_135,0.0029088873
android-event,topic_442,0.00024728838
argv,topic_944,0.095676035
commandbinding,topic_220,0.01136262
servletcontextlistener,topic_785,0.00707435
mahout-recommender,topic_537,0.0055008
elasticsearch-6,topic_736,0.00484604
plist,topic_217,0.022146381
